ones,euclidean,minkowski1,minkowski3,cityblock,cosine,chebyshev,mahalanobis,geodistance,wind
36.16429284859023,36.16974989329931,36.17069184223015,36.17287625188459,36.1613374471229,36.16599308826715,36.161234190206855,36.16461383177306,36.16994458563295,Buenos Aires 1 Wind
38.496745236952734,38.50718314136458,38.51166911263816,38.50134302950872,38.512780330034175,38.508133879528884,38.50282611564912,38.49607800965576,38.50650067650673,Buenos Aires 2 W
33.371759835779784,33.36641596071922,33.36642508223545,33.36663962788415,33.364675097548556,33.36731167359118,33.368179676433876,33.36872191616917,33.36542354076664,Buffalo Gap 4
101.2433563306293,101.25782211831684,101.25261671479716,101.2443472073302,101.25902687771348,101.26141842250583,101.2736093150826,101.2613139596405,101.25492308804908,Buffalo Gap Wind Farm
36.16424183966292,36.17048031577604,36.16456586118267,36.16458975319732,36.15634814419106,36.16985358619008,36.173092531919345,36.1804938223677,36.16220795144033,Bull Creek Wind Farm
44.65983225781921,44.63992964179038,44.650079400084564,44.64717022758664,44.647002108813965,44.652245543946705,44.647767607182644,44.6501461598941,44.65008265247573,Cabezon Wind
28.743505554413698,28.746449245516136,28.748469964263528,28.754469992270497,28.746010307388193,28.752545485942168,28.743145241837723,28.748537350057774,28.749778065490514,Cactus Flats Wind
21.95218135736319,21.95613639576783,21.956445626492076,21.95117180718301,21.95702999390131,21.955319286321327,21.960159478797877,21.95079365199774,21.950185308012514,Callahan Divide Wind Energy Center
24.176756946592594,24.17461773988092,24.176413395333952,24.17267854648382,24.178746300498666,24.176591493788926,24.17914054783499,24.17775813638827,24.178979845125788,Cameron
49.28569491765006,49.29468451523107,49.287376000758314,49.28586542886249,49.29058785074739,49.28327492335743,49.28319865538955,49.28817345589316,49.292043576502785,Camp Springs II Wind Farm
47.445869207657985,47.452859659804005,47.436239814528435,47.44227353981564,47.43070999600619,47.43344141533372,47.45448532329582,47.42222849283947,47.43947880911771,Canadian Breaks Wind
68.19558938870995,68.22083314161793,68.18644989662047,68.21900632931528,68.20677415125333,68.19534241371895,68.19549290142483,68.19139748560197,68.2162960810478,Canyon Wind
6.190396396206385,6.1895715373877565,6.18901678113465,6.1886807081724875,6.189728773505451,6.189643504976502,6.191164571304532,6.1902947301609315,6.189467647207124,Capricorn I & III repower
1.733099129203258,1.7329970235081746,1.7331396069404246,1.7332610592338151,1.732883094059804,1.733137113433414,1.733222336930048,1.7332973915858747,1.7330684406056673,Capricorn IV repower
135.31533698995278,135.32002438386118,135.30567982479488,135.2979002509857,135.29508724358533,135.3009201286487,135.33396806372758,135.30359143763397,135.28402371393895,Capricorn Ridge
42.83091598016167,42.822767158220756,42.828947483195925,42.83630432055137,42.82227219770211,42.83093129051928,42.827937057809265,42.837317759407604,42.83592253909354,Cattleman Wind A
42.647253967622376,42.65419546011162,42.669385511801636,42.66668787269265,42.64194718223884,42.665906231574326,42.65376010117711,42.66290913308091,42.657753915619125,Cattleman Wind B
27.294721722323416,27.288185090051396,27.2932927028562,27.291817963224844,27.294640938728275,27.28820676440444,27.290476877504716,27.29655834626609,27.287729050963176,Cedro Hill
23.728246207027638,23.725235653150747,23.724988011793013,23.73063836476943,23.730512246783153,23.72530798794398,23.72558093863546,23.726290462305936,23.732813222694105,Century Oak Wind
25.48207429613445,25.475403573975736,25.47574415327732,25.48014689215363,25.47196955024369,25.474948130003423,25.47878971671269,25.476815187730885,25.48123313585228,Chalupa Wind
24.565195668882176,24.5577720590752,24.565450266792638,24.55709488907438,24.554713843857243,24.558243691351134,24.5642006892988,24.558425583103723,24.555111796996826,Champion (Roscoe II) Wind Farm
61.494384618170564,61.506125077212154,61.51966687810825,61.516100626487834,61.493790430089916,61.502975075636975,61.518091066281926,61.51498967715357,61.51448276278475,Changing Winds
36.101567856901106,36.09370182768568,36.09757471215185,36.098929412863605,36.10025347020719,36.0981848964976,36.10046135836504,36.104176048609396,36.09456717730562,Chapman Ranch
23.37473964695657,23.371826463909187,23.373985916890135,23.374019487755824,23.37929106030169,23.373461952100836,23.37907377001716,23.371782500062608,23.380138125727292,Chocolate Bayou W
12.47469224860491,12.473171911898225,12.47128904357724,12.473078768424246,12.474801020629334,12.474200833066075,12.469363235404494,12.468680274110085,12.472706620190012,Cirrus 1
10.05201837673299,10.05201633613875,10.052815817434874,10.05364849139408,10.053044467885512,10.051425091920748,10.052204633993512,10.050548519952732,10.053594289079825,Cotton Plains Wind
46.365898533924685,46.353782959071275,46.35529818082835,46.34601582325012,46.33877038475297,46.344998615037234,46.34431070255263,46.34168272939279,46.3491534192321,Coyote Wind
34.030832648752266,34.03088296141703,34.032117623377836,34.03325916673026,34.03758586215206,34.03614134664646,34.031474867435996,34.02857920155069,34.03940268012992,Cranel Wind
37.51964534310741,37.51914368394418,37.51682446779423,37.51302587260442,37.510910611341174,37.520446306977526,37.51257160040234,37.50635998783184,37.51561849098976,Darmstadt
4.976156409053161,4.975116320562114,4.975451166938176,4.974908934804676,4.9748917075157,4.977500991596041,4.97509148895064,4.9740880683052255,4.974970172551209,Delaware Mountain Wind Farm
32.82618808384799,32.820152108429404,32.81915521971494,32.828960283361354,32.82251265164585,32.83603198516609,32.81749021041434,32.814826231614965,32.82813552586388,Desert Sky Wind Farm
1.480308550802579,1.4795592152969297,1.4808828851806202,1.4798141459713783,1.4800417920693922,1.4802213920458007,1.4805251172449143,1.4800075002794113,1.4807098145440474,Desert Sky repower
33.51237080275597,33.50501601390413,33.51019020445708,33.50260946065307,33.50881702070123,33.507101765517525,33.51120837835557,33.50221854709511,33.50226434326046,Dillon Gulch
30.959205673986563,30.954259862100137,30.958467689721306,30.95776438959413,30.956965887316272,30.9494338398879,30.961299506787135,30.95671124080985,30.957924508735253,ERAWIND
30.552476726011378,30.548713562287734,30.544451671493167,30.549913823761027,30.557674777679324,30.55580499303591,30.55104254860331,30.5521887140127,30.55238162166751,East Raymond Wind
65.17058382287253,65.17685326468428,65.18910794352507,65.17743005452158,65.1512894776502,65.1824029700658,65.17782829532237,65.18765743085676,65.1687486290308,Easter Wind
58.599618462695666,58.602639660634736,58.61511645143257,58.6110444446754,58.61874567920374,58.617285046399026,58.601960550119806,58.60197497939516,58.61646745464988,Edmondson Ranch Wind
31.084402002751858,31.073632703016468,31.07850649954479,31.07453262574146,31.076067207731974,31.074976378004767,31.089680520477625,31.07690851820692,31.084916281585862,El Algodon Alto W
45.742450208266945,45.753877632222235,45.73582016700467,45.74183212342555,45.74308277512026,45.74769572468752,45.74430212071899,45.759314813587416,45.751939306226845,El Suaz Ranch
25.29479574078961,25.295280901863514,25.285821568726103,25.28925409432213,25.286209143523497,25.286798378226617,25.292465177615092,25.289477506931476,25.29157279055762,Elbow Creek Wind Farm
44.083211798382635,44.09717615976413,44.0915960625262,44.085799150234685,44.08432439009667,44.09388432174516,44.08765067481738,44.08648676680909,44.08694178219555,Electra Wind
21.841940695609765,21.83445097755621,21.839136407939588,21.840351744730643,21.841818393031435,21.84245144393572,21.8362040037146,21.84011215553078,21.837193739150223,Espiritu Wind
2.1152918764722077,2.1152922014724225,2.116086182904956,2.1152045757890527,2.115436176091385,2.114656226035015,2.1159660970543253,2.116195891692036,2.1158887297253868,Exelon Wind 11
32.20828473672545,32.2034067598689,32.199218555917106,32.2023263765608,32.19903757932101,32.20541697869226,32.200367997761106,32.19982179001827,32.2025575795028,Falvez Astra
35.74269746593957,35.7418924010999,35.744371840220914,35.74594296096951,35.74561586869268,35.74044764259427,35.74538510587179,35.73818543915004,35.742611585283626,Flat Top
30.95773342986057,30.955315568933983,30.960070665898936,30.963842180420542,30.95737279822849,30.958520408355078,30.95798585796596,30.96744211419145,30.958972939502395,Fluvanna I
66.86653094161727,66.87436955527086,66.85727629063797,66.87231710925951,66.87575756993157,66.87831555418603,66.87690245791545,66.89080372395557,66.88312855509358,Foard City Wind
24.839001892694796,24.83663593289428,24.838846182126638,24.83871596733201,24.835296075751046,24.83557066333024,24.830583004120083,24.841582189983654,24.841355424481794,Forest Creek Wind Farm
81.33342459824557,81.35008219057042,81.33499364807659,81.3439139613137,81.3554892130476,81.32050673463854,81.35580897693312,81.3417908376201,81.35208438964406,Foxtrot Wind
4.559750497997887,4.559639488521229,4.559922814361919,4.560328286593502,4.5613399225313,4.561100394728165,4.559433942032232,4.560198747169102,4.559589696255245,Frisco
28.97787584316351,28.977291529049406,28.977044684520155,28.975618918206013,28.979875457345283,28.989058403582273,28.986637153895074,28.977357131843554,28.975580298848037,Goat Mountain Phase Wind Farm
16.293646120245715,16.304369220974024,16.296529174207397,16.296758857795684,16.296845886707743,16.300706388937034,16.30193073020532,16.300504257619064,16.29589304555691,Golden Spread Panhandle Wind Ranch
25.026299398385067,25.032458435000102,25.032641738712073,25.02861316856524,25.031885561499774,25.03730321709641,25.034505577469147,25.03522992179298,25.036659752993376,Goldthwaite
123.09821354947277,123.13624826227438,123.10401643311872,123.09112540489649,123.14762846816515,123.14469636991375,123.13123006934204,123.11983848308465,123.11846132317105,Goodnight Wind
31.154997403334313,31.163783498759596,31.154078774255485,31.158883788902,31.160932321641997,31.162307528528753,31.161039086684394,31.15264645746273,31.151404971447985,Gopher Creek Wind
92.92334681582197,92.90356321932411,92.89652747821015,92.9130089454473,92.91653932326626,92.91523116239254,92.9067052760769,92.91957110807537,92.92572445357871,Grandview
50.86033853970674,50.85076474518663,50.85317527044625,50.860064113343284,50.849118177392974,50.85210181589808,50.85557711838468,50.864468020843205,50.852514892283594,Grandview 4 Phase A Wind
52.59690014681476,52.607800970117296,52.582366141514754,52.60254737299814,52.597922728877556,52.57824564504543,52.58559848722996,52.59470548580672,52.59422963020251,Grandview 5 W
109.34729898191765,109.3167366463279,109.31977762702671,109.35579385021133,109.35850144612559,109.3321439449387,109.31688344553906,109.34575774392525,109.32996260380563,Grape Creek Wind
25.146223878978056,25.149960378647307,25.14588514321462,25.139676929632596,25.14618611084187,25.141140197852188,25.140511381490505,25.1418745858008,25.142438072317347,Great Plains Wind Farm
58.37382804732338,58.37382453826661,58.36107150235349,58.36707547949657,58.3641572287301,58.3627356009384,58.369687042125484,58.36199283028036,58.36882158102595,Green Pastures
38.83877833101456,38.840883233259,38.848443878329775,38.844255323689936,38.84475948816458,38.84738087782651,38.84266037624022,38.8475090052269,38.84178796578334,Griffin Trail Wind
26.497674797315142,26.493383786795295,26.49073718055265,26.486683789858603,26.49066942831714,26.495039197888797,26.492362624607296,26.489060380623606,26.48950654751282,Gulf Wind 2
7.109396164243432,7.108779003718403,7.109183394382198,7.109302048878652,7.110015764633705,7.110087010325981,7.109962236198893,7.108651296082915,7.110074654361136,Gulf Wind 2 Expansion
41.769731468754145,41.77299581044888,41.76475815899767,41.77360774982936,41.77650928567692,41.77351855894369,41.78073052877913,41.77291234853838,41.78044826683513,Gulf Wind Farm
24.464393568272083,24.461333568761024,24.467925944818074,24.46476710688695,24.460891264963063,24.46633237179423,24.46519480825499,24.46416048480385,24.46675537715095,Gunsight
57.500248180950074,57.520092433846045,57.48154157612184,57.509145939359904,57.50390204281047,57.51154495451516,57.503616446528476,57.50944843613598,57.50600381581628,Gusty Hill Wind
30.946630526351324,30.944351980568086,30.94779348432871,30.943165456989156,30.941237606851114,30.934545436665303,30.94003008372896,30.938572663723466,30.938491498058404,Hackberry Wind Project
68.26132163373123,68.24547387937612,68.24040662581247,68.23787461520087,68.2570629130721,68.23238893742327,68.24223888117524,68.2285011506397,68.26268000810126,Hale 1
32.492118616059486,32.49205522876275,32.49905308052383,32.50257355711282,32.50796692392189,32.50535680434399,32.50077865827351,32.49257753750647,32.49223397717034,Harald (BearKat Wind B)
31.795912946993163,31.802552675358424,31.80216940848905,31.798343365890048,31.79599983013948,31.80004812118722,31.806088308488196,31.80949107581647,31.794949256213247,Hart Wind
20.815920369307864,20.809896116533338,20.80979221769318,20.81526779083889,20.812862545776607,20.8081914564251,20.813049835541275,20.81206950599051,20.812256805667644,Hereford 1
41.948030074376604,41.92844879224747,41.93357143349148,41.934317811118454,41.935358977904365,41.94575605013736,41.940511508315865,41.935248564210056,41.94147284720005,Hidalgo
8.333346190442844,8.3336091278566,8.333018101931568,8.330780329327348,8.33576049210164,8.33178945717327,8.332749806595166,8.331672562104742,8.330935089129476,Hidalgo II Wind
78.6040523285489,78.59743288043916,78.61928026272061,78.62984089081796,78.61181160895819,78.61448836442173,78.6257905282427,78.5993644559794,78.60020432331586,High Lonesome W
8.861550595862859,8.862967738586136,8.860041065721568,8.860679982159711,8.861122561816254,8.861177729108206,8.861805249898252,8.863259753270114,8.862815869847273,High Lonesome Wind Phase II
43.39889408276963,43.39855847609701,43.39268196943566,43.39196850894524,43.395953129998844,43.40352426701724,43.38059287654871,43.39702550632308,43.40370650699585,Horse Creek Wind
137.56451964269326,137.5776397998934,137.51244213033996,137.56054468873867,137.54908854346118,137.55231878270598,137.5415943574616,137.5465567579151,137.51763079486835,Horse Hollow
8.297723396456819,8.296223996258115,8.295127044026222,8.296621593263179,8.298779533824225,8.296186703948788,8.297071419647205,8.29891578396127,8.295553791805846,Horse13 CallD repower
57.969632394384135,57.99297313127989,57.9843226187237,57.99858272880448,57.97700595068081,57.97875552631261,57.97477147477829,57.995712402395604,57.98652522879204,Impala Flats Wind
38.371507331042,38.37138981815177,38.36354831353341,38.37001054395176,38.364673388700574,38.36650483733383,38.36807247418957,38.36636569225406,38.371624789088074,Inadale (Roscoe IV) Wind Farm
16.843268380922265,16.838057798251167,16.843085131195807,16.847408007955362,16.83640498866433,16.84329101178763,16.841451089860517,16.838837745130558,16.838143294491623,Indian Mesa Wind Farm I
40.95931462826534,40.94023017080637,40.950802472693084,40.951062890336196,40.94920422227324,40.94511458146547,40.9463641163287,40.964327767936915,40.95386179251712,JD Wind Farm
36.47967595492973,36.48600905276975,36.488956664239794,36.49698049128775,36.48946206303102,36.49234209321524,36.4901042211251,36.49261315107409,36.486524453252976,Javelina
62.79864802329794,62.81055990013458,62.79723266604369,62.79525861028143,62.80999009344767,62.79170719131903,62.80101850481156,62.806886454913496,62.81309038039282,Jumbo Road
18.748247510205307,18.753786793084316,18.750619403698597,18.75384822866952,18.750832046633136,18.75310514854201,18.753148707431606,18.75200247664046,18.753905164746413,Kaiser Creek Wind
15.14597139108602,15.149307345518721,15.14801003962536,15.149550607206342,15.149300545314684,15.148863552482883,15.151262899861532,15.145430575388295,15.15132412764848,Karankawa 2 Expansion
15.54458618901742,15.542608632966685,15.540916886693244,15.542376602552919,15.54337155119444,15.544482324235332,15.54327691516571,15.545306097005339,15.541512115883577,Karankawa 2 Wind
32.03162500943469,32.027081096032525,32.02913446377652,32.0349424463315,32.03734174560979,32.03457453519048,32.03095023732319,32.02767691739008,32.03548219994882,Karankawa Wind
20.26395283633731,20.265645745370225,20.266637716568788,20.265482440835633,20.268613562316407,20.266059949893204,20.26462548506154,20.263237276086652,20.26634933024847,Keechi
58.647736543028444,58.65629710109102,58.66832252268903,58.64907323636686,58.65884152423221,58.65077697373346,58.64587627952136,58.65853704834466,58.654959759409586,King Mountain
51.282312153757864,51.27762271631619,51.300722798957615,51.29287315708104,51.28377816893105,51.296890539275395,51.28687164671133,51.289046280540255,51.29182519058284,Kontiki 1 Wind (ERIK)
51.371856662434325,51.37249682069303,51.385179453762156,51.37352769302565,51.37647412287219,51.38352014476337,51.373926250099174,51.37818487760423,51.37577481770078,Kontiki 2 Wind (ERNEST)
36.62362946561477,36.6248484377205,36.619122943181694,36.626864976541206,36.62117976264911,36.62669397516695,36.62299710487541,36.61883682934367,36.62425022639471,La Casa Wind
38.444144625818105,38.44882757576596,38.45029450250755,38.430026897375534,38.446171104340756,38.433796649148746,38.44249319916385,38.45013688795606,38.43686978138422,La Joya I Wind
38.63244201364936,38.63374830539207,38.63536493539343,38.63586539039961,38.6433799136179,38.63124693974052,38.62760780119436,38.63262581776418,38.63192226854571,La Joya II Wind
40.23899171984257,40.24377427735358,40.24557044406533,40.24213663334045,40.248523926783385,40.2528899380546,40.24841066792055,40.235783852511254,40.24513662401453,Lacy Creek Wind Phase 1
27.72215440952683,27.72899637331847,27.721744592917315,27.727467303794967,27.727547484026765,27.72516383394361,27.721054733830933,27.721441838982397,27.721047241859914,Langford Wind Farm
37.61128237440341,37.61735315695256,37.6102918677765,37.615822279945995,37.61011593249839,37.61124826224291,37.61044670117493,37.61495046524922,37.6158935832847,Las Lomas Wind
41.21363347652383,41.20801245661463,41.19102321618443,41.19534752266577,41.2031268205316,41.199668175586346,41.203397117500046,41.20941915500481,41.19801534922295,Las Majadas Wind
4.199088303824857,4.1995069071132,4.198871710301254,4.199145319662977,4.199292102189765,4.199222496836032,4.199654094741292,4.198601664242331,4.19826836204849,Little Pringle
18.115692079641917,18.11578368087787,18.11412351062095,18.118934877878033,18.119302033351723,18.117114569785198,18.118396241892324,18.116748998555366,18.114516205782536,Llano Estacado Wind Ranch at White Deer
36.34144274878205,36.34031227822669,36.33926236307119,36.33566356345807,36.34409201194156,36.332022379242524,36.34718034396526,36.33823959903224,36.3471422465332,Lockett Wind
36.12123416995858,36.13167019761871,36.12569749154912,36.13060418126276,36.13363526812315,36.12866402447191,36.12043337426161,36.13016033274604,36.13059706462796,Logan's Gap Wind
34.659588147276395,34.658948351894246,34.66906033227885,34.658554645737894,34.66378712246578,34.65523877146976,34.656145544943136,34.67247234111394,34.669305243481325,Loma Pinta II
34.34026598792684,34.3358629884691,34.33611844644415,34.34217388197333,34.34648296051913,34.34132991952445,34.33419231952197,34.341218068112184,34.343822190870185,Loma Pinta Wind
78.79729849153756,78.80951591625303,78.79222539340972,78.79813360273334,78.79091051094488,78.80214814878224,78.81213071835167,78.81220932180493,78.80355568403753,Lone Star I Wind Farm
41.15704533074685,41.147794167155595,41.156328991623184,41.16105669389326,41.160208923729364,41.151041467446916,41.159629361533405,41.147776147737694,41.151556201689395,Longhorn
58.984625614799356,58.992987633903084,58.98367837825758,58.984508190411916,58.98541543125028,58.99147836170105,58.98865104370617,58.97597809105755,58.99784046810375,Loraine
18.78220060926385,18.779501451116438,18.781328535856286,18.783590604083802,18.789311533674823,18.787640851580555,18.781603900755837,18.776834540382904,18.783651163282762,Loraine Windpark Phase III
147.02363777804246,146.96871624651763,147.0795348282762,147.04378065003198,147.08602807505025,147.0013914430306,147.04539931299286,147.06936730063143,147.04305640040658,Los Vientos
2.520429753075619,2.520286686275073,2.520539757171267,2.5200966332521424,2.5203861650687376,2.5209741582796243,2.5205743805567087,2.520416137981292,2.520302510846831,Lubbock Wind Ranch
43.383319123420875,43.379175232476264,43.37642784611899,43.377456021374684,43.379348572290745,43.37649587592484,43.38395197135412,43.382740354536615,43.37901186917513,Lutum
30.249233079737472,30.256031872338756,30.23741419679756,30.244510051832695,30.253480062584938,30.2454002632511,30.249787461888594,30.247361141924628,30.249826703895977,Magic Valley
19.26841460593384,19.272951441498286,19.273011362828775,19.27400315263469,19.27579308780941,19.2720739344276,19.269442870753654,19.272606750834377,19.269650093328924,Magnet Wind
39.03473663662155,39.02713325216272,39.037701156137,39.02806652028126,39.04267275520272,39.03092667419952,39.03653700693478,39.029902258751065,39.0401691062696,Majestic
30.78559283633924,30.79112489754992,30.791642487839194,30.784974786467767,30.792745028412657,30.797830542866397,30.781663022220748,30.7943912025787,30.791522500186925,Mariah Del Este
48.18120114996843,48.1777073450969,48.1792253894174,48.18887815266699,48.180317263061596,48.16783093368242,48.17779753833879,48.17656645027428,48.18373566560175,Mariah North Wind
34.72461511778876,34.7243331120299,34.72723861932387,34.719077077505425,34.72005692871368,34.72369544146904,34.72133636508199,34.72174369439072,34.72590357864275,Maryneal Windpower
51.24418660437205,51.2446466348568,51.25411329207372,51.25418441448725,51.25177693501416,51.2518370898665,51.251172352546114,51.24950686023922,51.25804373814251,Maverick Creek I
48.90782743864941,48.90580399846997,48.91289606398497,48.91876475881105,48.907617477069905,48.90695835647762,48.911658973026185,48.90566236473451,48.908185787738205,Maverick Creek II
28.599632493199188,28.595718191886903,28.593190127139863,28.603921539538433,28.603480411159993,28.597929880662956,28.602191057734778,28.602837640644918,28.59554256651525,McAdoo Wind Farm
43.374844120083075,43.38057080177782,43.368021508751426,43.37765375943572,43.37012506122433,43.37272278774669,43.37872806910099,43.38992705208136,43.378842694557115,Mesquite Creek
37.90760110522686,37.89118492911827,37.904650003777505,37.90130195775705,37.8957162313412,37.89673874837015,37.90104639744797,37.89805615325333,37.90724892775805,Mesteno Windpower
59.70245989346715,59.69831480024129,59.709109000069006,59.70362025026023,59.70828550307045,59.70395799828965,59.69522870783271,59.70999793766101,59.69001675018447,Miami Texas Wind
25.21277290954032,25.202536222290636,25.204521803394293,25.20460446179087,25.20541306123575,25.207587272724812,25.207258939064207,25.206336216181036,25.205980338999503,Midway Wind
35.522702925126396,35.51835070762346,35.5082272443346,35.51464214088131,35.52383762497745,35.51317188784057,35.51667810696247,35.51228635617053,35.51952965261025,Monte Alto 2 Wind
34.136062675537005,34.14642378893933,34.13613377330315,34.13128879474942,34.13114262542588,34.14035505895669,34.137068947272375,34.13430003960492,34.134200864187456,Monte Alto I
32.639366743050694,32.63519065815228,32.643172397476185,32.63031988655822,32.64122070866668,32.63339352226351,32.629231891806164,32.62905022267059,32.64344582735863,Monte Bueno
38.403156966992256,38.40661368927684,38.416702199979994,38.40253601669367,38.41863420092464,38.40636124650376,38.403666998716766,38.40366224174693,38.41143208777349,Monte Cristo 1 W
38.57424072815779,38.58232295996989,38.59783471021772,38.58960106893036,38.586865436969184,38.58461610413988,38.58583076114477,38.58430896477651,38.58477318772324,Monte Cristo 2 Wind
37.93445125271141,37.93628330169262,37.929107523213574,37.92178255069854,37.92952978305116,37.931310060411555,37.92711330512137,37.93273876234635,37.92575150002872,Montgomery Ranch Wind
5.754840938099327,5.754973131345877,5.755830965739785,5.755666345688346,5.753614262076572,5.754073592955614,5.755569234593951,5.7545251444217325,5.7556868848444855,Mozart
31.933490213569865,31.939011120260936,31.933590899936522,31.93561182199972,31.94088874797803,31.93899940101474,31.939249537072886,31.93239655813546,31.938177072361132,Northdraw Wind
34.69352819679815,34.69370333759023,34.688418801958434,34.69184257234732,34.68920815392949,34.700766497204434,34.69486801916784,34.69842902245785,34.699253597776874,Notrees
