ones,euclidean,minkowski1,minkowski3,cityblock,cosine,chebyshev,mahalanobis,geodistance,wind
37338.400442482605,37362.253798399164,37335.80065546629,37381.07437578829,37330.40938005436,37338.038516549575,37346.74311066919,37354.3537263624,37353.2376927937,Chapman Ranch
17118.424607444394,17103.69888368573,17105.72302714373,17104.44191464034,17125.52668498767,17104.641382658265,17107.324675220243,17107.763738185848,17117.951241162333,Chocolate Bayou W
4720.7169103217675,4717.957820123871,4715.089553466312,4713.8901438395305,4719.197286724721,4716.946885828775,4715.804796238999,4714.079869844005,4718.214390870839,Cirrus 1
2788.3446648059685,2787.87386406347,2786.341108205555,2786.466790927688,2786.9290253357863,2786.835848740767,2787.6489918204925,2787.2067412423394,2786.948117119265,Cotton Plains Wind
63248.36420798002,63253.67713797127,63228.56128912849,63247.30982829843,63195.54520063119,63238.66817864888,63203.39563655308,63233.19960218025,63224.19087135755,Coyote Wind
35224.808287788575,35218.634093137436,35235.088657098975,35199.07528085253,35221.847593607265,35244.169383551525,35210.29648854348,35199.36668195926,35252.56812813562,Cranel Wind
37184.09822454117,37185.74269844448,37189.45062686698,37182.565467939545,37180.928536061554,37182.02301621583,37171.03162993875,37161.80281513379,37166.3649205278,Darmstadt
859.8294045840954,859.1233782778644,859.6549726074563,859.0211568075335,859.3417225822016,860.1538662469733,859.377985445399,859.0866367613099,858.5596595838098,Delaware Mountain Wind Farm
29940.020066622685,29920.68697737421,29935.538960012775,29939.86683865026,29925.542685563858,29950.86124450252,29913.197609326042,29903.88039516994,29933.249390769186,Desert Sky Wind Farm
91.09977753481893,91.09462962489097,91.19933510034339,91.09324962872887,91.02170369198565,91.03891542103199,91.15229017717289,91.19066355882524,91.14315254738723,Desert Sky repower
27859.45661777249,27848.636362674293,27830.836232504447,27835.275167999385,27856.18024807055,27852.18756261313,27867.032907735746,27836.983035774738,27833.922520931013,Dillon Gulch
24031.90609512138,24021.5227700845,24024.48053220227,24037.831123636337,24015.95859490315,24024.455133370415,24029.865027756878,24012.940850060993,24027.50042247266,ERAWIND
25118.864426476994,25124.592434048755,25130.87604564985,25143.97166720391,25136.273434531195,25141.345113734733,25141.867376261005,25135.311098430167,25132.92726737912,East Raymond Wind
135387.88669361532,135433.31260722983,135496.13743741307,135501.78282793565,135328.11811532069,135372.23836595513,135476.46161229952,135523.38853573735,135399.07514109832,Easter Wind
94467.50770321679,94490.77392204473,94457.68242947372,94424.25360343776,94487.26432539108,94465.91883948176,94423.55141530957,94422.13511347775,94473.36959969987,Edmondson Ranch Wind
27629.171748023666,27613.338107634932,27617.653116854308,27613.178295002537,27624.928082436563,27626.357887730068,27643.301056267508,27620.8237345121,27639.024583931572,El Algodon Alto W
56293.432748943786,56358.7042445208,56326.54405592117,56356.44857645168,56353.920599255835,56334.63884465752,56368.0428446973,56387.99814143309,56343.85779960674,El Suaz Ranch
18096.928834549522,18078.57682754517,18071.434143738123,18083.79725454003,18069.56609833408,18083.21842595603,18080.499135845588,18082.529889309328,18080.10189142356,Elbow Creek Wind Farm
56968.87469920768,57048.041906835555,56983.62268018323,56967.61384275711,57024.05271787174,57046.38337077304,57041.0163998833,57015.097303871684,57011.25351242994,Electra Wind
12906.204229948185,12893.077913764064,12890.645208512322,12893.931113335946,12900.95568421238,12901.082829319383,12894.989177037576,12897.482310129162,12891.922658388214,Espiritu Wind
138.10070964557463,138.0824266986242,138.17349546592988,138.124825906973,138.1246093791985,137.9114767863736,138.10988132769543,138.2269796341736,138.07850641118608,Exelon Wind 11
31527.726800883967,31530.227761377664,31531.14789408799,31541.623092608213,31531.057488374678,31545.842218072594,31517.49849165623,31516.675425970523,31527.953150909194,Falvez Astra
33208.55248612158,33230.21332763247,33231.63691437079,33230.03457027414,33195.94732154331,33232.9492105253,33216.24512860742,33202.000344284446,33221.19477242533,Flat Top
26660.280760345668,26648.719848042558,26654.680770612787,26661.52209212301,26649.991855313037,26648.18508852706,26650.954989541395,26674.85977547211,26650.67963137295,Fluvanna I
118640.29150024195,118611.64919553738,118586.40834008902,118636.08807045892,118598.30297020859,118684.32049488826,118654.47180733873,118674.31346033484,118694.96682445005,Foard City Wind
16316.490348492987,16320.562275245204,16319.123685143146,16319.299766595044,16309.238192068915,16314.006324905578,16313.400231688885,16326.084155052868,16326.446036066083,Forest Creek Wind Farm
185089.01013319023,185124.52885490644,185067.64301342642,185156.74874342445,185222.49579738773,184996.67327573107,185208.83217932834,185197.39192754103,185198.73854261218,Foxtrot Wind
591.1200559857086,591.0206970705807,590.931681354534,590.9864853085701,591.1303550705009,591.0026226413786,590.8580519509849,590.8799623868803,590.5515487337743,Frisco
23387.508762393405,23395.146556816293,23396.081444649317,23388.92820617335,23405.739496139686,23425.16163949882,23396.244861014013,23387.79918323102,23387.006839694008,Goat Mountain Phase Wind Farm
7515.008096650586,7519.01049909098,7515.128438860573,7518.0149789534535,7509.819376535924,7517.4187438160725,7517.077833253635,7520.697542488635,7512.588402391139,Golden Spread Panhandle Wind Ranch
15550.939525691048,15555.059360602747,15552.226927417154,15553.822655455604,15555.828786734759,15559.710332044813,15565.577659391249,15564.883759764709,15567.777729904265,Goldthwaite
496494.40776203177,497059.3485889927,496671.7620646484,496904.26105830894,496997.6079641815,496925.6374548198,496904.4484489252,496956.19592313335,497006.64226655575,Goodnight Wind
29930.182708251225,29892.8253414828,29880.256949759536,29905.609923866123,29908.09026257372,29921.918814053162,29918.84478900384,29885.150010336027,29894.213948181765,Gopher Creek Wind
238851.36278708716,238660.77222383764,238720.95232833954,238733.7346017205,238825.1156475257,238738.6310612958,238845.69886637703,238774.43023470862,238871.92182670004,Grandview
67862.96258155192,67853.77114648618,67907.64310037444,67850.60175185834,67825.68809766871,67874.91026445555,67873.36967798197,67908.02613432393,67872.77428182382,Grandview 4 Phase A Wind
77936.37663355158,77970.68460131109,77861.53259761623,77960.81013443915,77975.04343954039,77885.66708545275,77920.345247724,77917.23650460775,77930.49483107202,Grandview 5 W
336924.61558713875,336686.164897219,336819.20886034454,336649.4106374828,336928.23355091095,336809.5656735127,336823.7201902426,336848.04013422265,336844.6238567802,Grape Creek Wind
17505.157958478027,17530.524235175726,17523.568168537404,17509.47209566373,17511.707720466304,17511.357837605985,17512.73588639643,17506.37542054075,17505.842555904157,Great Plains Wind Farm
89919.5762167822,89864.53319623345,89819.4093461099,89816.42155203503,89892.6950332391,89869.5623162656,89886.77941152819,89839.84638723449,89836.8041875984,Green Pastures
39197.47702340761,39241.25283284214,39249.29405552186,39226.565852162035,39230.737917346094,39249.939869269285,39248.06569210328,39236.71464383247,39215.99934432938,Griffin Trail Wind
18134.447712497848,18119.012541945427,18113.83093250323,18116.33413232228,18119.037373186446,18124.587905544377,18123.237482152028,18119.4945062157,18125.19763763511,Gulf Wind 2
1297.6935686858799,1297.1632940474558,1297.0562662150126,1297.5682223071537,1297.8629646295815,1297.4965516356203,1298.0199162958656,1297.782985226067,1297.6557662232892,Gulf Wind 2 Expansion
45687.361077205904,45676.090186683155,45661.549051064765,45676.572459654875,45691.96718898243,45689.39401220487,45680.28994691279,45678.96962972378,45682.109303577454,Gulf Wind Farm
15846.097494452586,15848.051909641994,15852.58855536367,15850.851976923352,15845.836545413727,15854.98110014011,15859.121507387163,15866.615311464164,15859.608720176579,Gunsight
115381.87487543856,115523.6918507025,115573.5338673303,115592.56223349909,115485.34253035102,115496.23530403648,115534.53034453139,115532.65632413208,115555.64827903974,Gusty Hill Wind
24656.852410424097,24657.40812134019,24648.02717005774,24637.68434094318,24645.70406394676,24638.733766688307,24644.865123092026,24640.539188527873,24632.16219359574,Hackberry Wind Project
134358.04103549212,134387.2826141875,134275.33252614937,134423.8531519937,134389.92770952638,134346.3129076596,134396.8346468204,134391.53691797418,134357.93032098917,Hale 1
28778.187995040767,28774.61824167622,28795.93136005835,28782.76235395476,28798.85276841444,28799.670112754666,28781.91124675419,28763.235931870884,28790.621817639425,Harald (BearKat Wind B)
32798.212078291,32803.55001024043,32803.92812659028,32809.798558452734,32783.85797018146,32820.55508864968,32821.10284164117,32828.563419222475,32799.302238654636,Hart Wind
12534.76872583093,12530.01427803578,12535.064248932375,12528.865107231486,12537.82255818321,12525.276963096543,12523.797158254878,12527.42774849175,12535.419606189973,Hereford 1
49486.34751345824,49457.82387080043,49482.95710036172,49436.639905627315,49472.143325297904,49504.31996429426,49488.48724071906,49484.83021376977,49497.60907588849,Hidalgo
1963.872615395595,1965.7246221188877,1964.4270956329476,1964.4407331884654,1964.9293924126955,1963.9807781791799,1963.1485123878779,1963.5048033221924,1963.3708966160032,Hidalgo II Wind
161597.5182271524,161621.83675990082,161526.63253481433,161780.85305065074,161608.855451857,161570.02153618456,161635.9413438287,161578.42716681014,161632.61369994815,High Lonesome W
2074.3629796686655,2074.8220599781266,2072.375199719225,2074.943957318692,2074.925976258398,2074.5546630441477,2075.519017361476,2075.0642125543927,2075.05071093721,High Lonesome Wind Phase II
50536.312920387754,50537.112091007504,50521.69046799173,50510.496165791934,50526.80470706067,50538.016074092026,50489.74283575633,50546.8384813176,50539.39346585227,Horse Creek Wind
504774.9070827691,504684.51231442136,504712.75585190905,504996.6232877629,504509.9501392265,504762.72581078246,504680.31097965536,505055.78595839604,504859.4986277028,Horse Hollow
1763.9485775825524,1763.344813299989,1762.5383774834918,1762.151704401357,1762.5438855689051,1763.2036532380857,1762.8179666785854,1764.1324941277794,1762.5076578638686,Horse13 CallD repower
99438.7624366976,99476.99117571459,99464.28104251882,99450.22585621513,99391.07065971651,99460.44066999007,99432.21443284221,99469.08504574181,99403.81403370482,Impala Flats Wind
38237.32355436204,38224.974937661565,38190.68574368639,38236.19961870001,38214.56494768531,38209.62029937048,38231.949504804215,38196.81652588209,38233.31384030055,Inadale (Roscoe IV) Wind Farm
7897.002868043125,7892.11052576745,7899.400621121387,7897.336243595202,7894.678731937715,7897.648366479166,7896.997310557225,7889.809318238595,7890.492849386648,Indian Mesa Wind Farm I
51220.06200961549,51168.36933660318,51201.822773396474,51181.39893364749,51176.499409388394,51164.552156527854,51216.03492342379,51199.86431961356,51184.836759643134,JD Wind Farm
36304.644778864844,36362.38268006331,36339.38117309749,36363.95711727383,36322.5632006481,36342.571400911984,36361.66865686116,36344.86091766771,36321.98804571576,Javelina
117445.83081236522,117551.61443506021,117522.04245345069,117461.91941521796,117505.85929177373,117469.3582107279,117511.33473391634,117461.3939686123,117558.26793762401,Jumbo Road
9001.046206487004,9006.46453438514,9000.565860873308,9006.459363250773,8999.166889890987,9000.92227061063,9001.779035481413,9002.901036519012,9005.828436519983,Kaiser Creek Wind
6513.072546814953,6520.771302351094,6515.324931958189,6519.652093225671,6517.7872736059735,6519.141790107465,6519.347846938492,6514.656612738916,6518.577596092784,Karankawa 2 Expansion
6988.761561727392,6989.326509561637,6986.351556482932,6988.174392373173,6986.813092061702,6988.856629738396,6986.901555181509,6989.809868265599,6986.6508168040145,Karankawa 2 Wind
29569.052663185455,29547.134149153382,29552.28133702777,29568.102478886027,29563.982853108308,29559.175457010537,29555.92220051151,29564.014913784344,29550.193269785585,Karankawa Wind
10749.309940098972,10749.932728650212,10750.241527512995,10750.555117355963,10748.37965729433,10746.364332186044,10746.291715536885,10748.02833213077,10746.198480588882,Keechi
88749.54082833446,88791.46015601711,88765.1309565318,88812.32355765,88804.53714027496,88782.07984318513,88818.63698735998,88797.70836272338,88766.76100244775,King Mountain
72524.40500441905,72562.73383352907,72599.62615075192,72543.72987967593,72548.05682520848,72600.50880216822,72572.87085535022,72560.65424151717,72584.56561796319,Kontiki 1 Wind (ERIK)
71915.34722170256,71972.884985456,71979.52997307829,71922.98668649734,71955.64495826529,72027.00910825336,71973.00683528105,71949.08839305906,71961.80717293288,Kontiki 2 Wind (ERNEST)
33605.25938461649,33599.76661107463,33599.98717822267,33588.58723649514,33588.87186398138,33598.69589937539,33592.6780951703,33585.076932525444,33592.78819923205,La Casa Wind
41993.98370145291,42001.14751483073,41984.65127661251,41992.97529388622,41994.873762846655,41996.552394003134,41983.56654750329,42005.580520320276,41968.04294212372,La Joya I Wind
41998.599374594676,42026.7716334116,42035.48112941341,42017.70737718525,42015.102042309445,42011.95271692228,41993.62101752968,41997.532488605975,42008.83533195305,La Joya II Wind
44687.05413618672,44710.88282384141,44706.73568624129,44672.87311199642,44666.31425138261,44714.02712822064,44694.19970875458,44673.744886385495,44717.64419710672,Lacy Creek Wind Phase 1
19856.907742661646,19865.084775252635,19849.517782052808,19859.151520125848,19859.724025881165,19863.40999530761,19860.68677198429,19860.22397401026,19860.225817850966,Langford Wind Farm
36936.648883098846,36970.5687191389,36942.04734428584,36969.00430984762,36977.117346051906,36982.24451881279,36942.00144830839,36951.54205102594,36965.99779895983,Las Lomas Wind
44902.72309418755,44903.31431605726,44868.55800365729,44884.15745726338,44901.93018319683,44897.92906756282,44899.13101010628,44911.61722442228,44881.620762550454,Las Majadas Wind
535.0066379778316,534.9600131978073,534.9401587529651,534.9207085128695,534.9292588044535,534.9969293096552,535.3028244010908,535.1489871739307,534.8097758272223,Little Pringle
8682.055339864744,8685.677110033213,8684.166075174335,8687.218328072,8683.306965335581,8686.701171000268,8681.343237922347,8680.147632841026,8683.182844672814,Llano Estacado Wind Ranch at White Deer
36822.374504186504,36806.86792859631,36790.325072360574,36823.260994180004,36837.69865578791,36813.31489219954,36818.20110614491,36831.608219623,36847.17866101949,Lockett Wind
33745.67080581119,33742.1998056618,33724.77826807722,33743.94075255532,33755.52360877625,33730.01469061735,33717.66950950155,33726.5059953639,33723.14713450001,Logan's Gap Wind
35827.58428233846,35821.23865999535,35833.71513449662,35834.3934006251,35832.68665433376,35827.05979358237,35809.942361260495,35828.34483977152,35850.179035182795,Loma Pinta II
34982.76558890286,34994.76412610333,35005.280936319425,35013.73566295115,34999.02425376898,34986.14323294096,34975.74721803298,34977.320890105104,34999.219894691334,Loma Pinta Wind
165011.14596267775,165101.16544066498,165144.34105554115,165028.7097665657,165038.86914193406,165042.4118534301,165160.24785180617,165154.01311574483,165180.99660666395,Lone Star I Wind Farm
46693.02925275349,46704.34228132695,46704.34220985194,46731.90847663924,46713.84766824169,46690.72052302852,46704.92423201712,46691.6223852885,46701.00158631124,Longhorn
93363.76593688742,93381.67459873499,93325.6747201113,93359.33298935936,93395.26555802683,93421.30576402653,93390.58509286738,93373.35655101614,93366.24581202578,Loraine
10284.80873033507,10288.037025907794,10285.269341552694,10286.627763143708,10289.383008951054,10291.810419843117,10287.506476756991,10280.521708271024,10284.087265691835,Loraine Windpark Phase III
618654.2694639727,618296.974758001,619012.5553359798,618304.7143948559,619473.9147467428,618863.5008723609,619024.6796165862,619025.2616099245,618053.7390852381,Los Vientos
180.9029304057655,180.99511371670582,180.988946069127,180.89342658718203,180.91509127014498,181.0830989888222,180.90657396060146,181.01701892535158,180.9531708518454,Lubbock Wind Ranch
47627.69877594912,47615.93002256823,47632.00397888031,47602.39455148013,47633.048342855705,47623.927400170054,47616.45995977328,47621.27926540943,47610.19632496552,Lutum
24519.41675480078,24547.780385811257,24520.81552417642,24524.74220007934,24536.93008304479,24535.733085906824,24534.643404814175,24522.81458414546,24528.669905688672,Magic Valley
10554.101437482184,10557.750535269357,10556.976854606599,10560.772535616275,10563.781116854525,10557.215170465377,10553.486205594769,10554.763231713225,10556.619800168011,Magnet Wind
40165.56068607214,40158.0353228785,40151.02622702644,40150.18438835895,40180.627329136725,40154.42680408396,40171.42344334038,40162.56354350882,40166.13116365619,Majestic
30518.55875883319,30508.44676066915,30513.351958637744,30501.520790890096,30503.549692684046,30489.579690395123,30500.644524678584,30521.920603061106,30507.992430123486,Mariah Del Este
73173.46348840612,73154.77576481173,73154.03168527798,73179.58954748798,73158.24515259585,73134.1672114526,73126.07579361273,73168.15535569914,73194.05624381379,Mariah North Wind
30430.76220688072,30421.08467823075,30416.833108841107,30423.624332415577,30425.961033665368,30430.621225559735,30413.40401603038,30421.171162290575,30425.285636515004,Maryneal Windpower
66760.15166173382,66760.45039573777,66745.09875680396,66782.82419086239,66755.29120577696,66747.77825082025,66745.47209938483,66741.29710076509,66722.84897795733,Maverick Creek I
61333.506428866924,61367.677517162374,61354.282485104166,61382.52884344928,61347.94087851617,61324.248488028396,61360.997918364534,61314.400552657324,61325.50997317155,Maverick Creek II
20881.697333283137,20874.326946005847,20868.664024432597,20869.018025201975,20882.26977330578,20875.195253942067,20877.341913006672,20868.041034949474,20867.072395722866,McAdoo Wind Farm
54421.95583255906,54389.28796018926,54395.38051361046,54403.27572451235,54394.38232747703,54407.77582769474,54378.80868254589,54431.685141658505,54423.655205303265,Mesquite Creek
37845.21191165948,37808.16824868915,37839.08348039408,37862.97209389702,37833.0918818642,37837.535979901986,37827.11462594082,37846.77228787142,37857.17714859672,Mesteno Windpower
95840.12087640665,95796.56058954018,95846.83756319544,95847.14383623695,95841.49721385069,95861.55429892852,95804.65638566541,95840.0018562374,95745.1326755478,Miami Texas Wind
18270.008630294735,18248.404488152828,18247.03074181925,18255.152305898817,18257.15106893979,18254.28022891001,18254.283492061495,18251.01480145776,18251.39571611841,Midway Wind
33572.14140843838,33570.57145015,33564.407697161514,33582.41849784321,33570.903754342755,33563.39583774399,33582.85575240571,33549.9357842801,33574.235427483734,Monte Alto 2 Wind
31005.614532499243,31031.56238245391,31025.928280083288,31022.479913760755,31013.695063739928,31035.10272212083,31005.79666857731,31033.55828337205,31007.88260847789,Monte Alto I
30532.964298882882,30559.40019053289,30543.061551108993,30532.965621573254,30533.40843721334,30518.98332926245,30505.515607433492,30509.13060041241,30545.46432148539,Monte Bueno
41703.22788359908,41705.143668486264,41723.137151438976,41698.16215208941,41687.61313006562,41712.34761307779,41696.23525180131,41700.15155626257,41702.45195281896,Monte Cristo 1 W
41806.77169509214,41842.09720265854,41862.28468378723,41849.65591797062,41825.92864173975,41841.20600949209,41791.08194412445,41834.12038236854,41829.58990263549,Monte Cristo 2 Wind
37679.21173855047,37700.608266005496,37699.31451492183,37677.10203947319,37700.80101601643,37691.24019925419,37682.099035337626,37701.84901322328,37706.67542611888,Montgomery Ranch Wind
906.1716067053422,905.972035975799,905.6975518837406,905.6206780014343,905.2856948939555,905.5236216341307,905.5330168270337,905.5958056118504,905.9756734365938,Mozart
28400.285701729983,28421.55697449034,28390.64410777584,28398.861978060257,28399.626529851103,28410.276094030418,28415.1403396891,28401.367231016855,28408.1021122174,Northdraw Wind
