0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,0.99,solar
10.446258812726443,10.419451878926719,10.410052205283026,10.400001013172421,10.38051623189243,10.358921825950494,10.35479081482294,10.35421407385206,10.359157652136894,101_PV_1
10.83005870500909,10.799440707625399,10.788661342803305,10.769314250955784,10.763973729602416,10.73293425281753,10.730869105775088,10.729317893780093,10.730250672147278,101_PV_2
10.527101359297198,10.500921831583005,10.490626771975647,10.479275841415589,10.472941870998584,10.441409574296879,10.441627426381089,10.441184270535004,10.444112575262976,101_PV_3
10.591854787105792,10.563513127793648,10.549411056177473,10.532995951730566,10.525112393806054,10.494362234405266,10.491621951879896,10.495785006243795,10.505819777791825,101_PV_4
10.129043655164137,10.10217567987722,10.0895082914802,10.0749602416686,10.060739623792893,10.03434898127965,10.030302898766474,10.03005924749745,10.030541857923268,102_PV_1
10.760590034563489,10.728850982858468,10.710717237801825,10.698706902306126,10.677859134137474,10.65857665306036,10.658515919460664,10.654335937165422,10.648670660831028,102_PV_2
19.94511763666861,19.96002186185457,19.996059675502682,19.995408773321458,19.97927484043396,19.987808552752753,19.99579062974613,20.00787965197481,20.018552798827894,103_PV_1
10.426339186888717,10.399715294355783,10.382755728814546,10.373825980228391,10.363653298187199,10.337716613039339,10.338569098990243,10.340984162082808,10.342013315842705,104_PV_1
38.874279912203434,38.82961167793161,38.768944414784364,38.69305018817157,38.611830724107406,38.545463605573836,38.55078036792205,38.560821545054985,38.55003763678226,113_PV_1
2.8809293717833815,2.8859578573535134,2.8897449640736617,2.8879582027218613,2.8903589380464836,2.8927235058299274,2.894946117372037,2.89391023220733,2.8955462675935917,118_RTPV_1
1.8736907413144306,1.8701781692337731,1.8694481108990073,1.867010690617471,1.8693091265611124,1.8673963288648503,1.8672908382718856,1.8676526850961637,1.8667561439927602,118_RTPV_10
2.8933598028527547,2.897516280483867,2.900331266774437,2.8989380095992017,2.902157062823092,2.904454051042686,2.904582290665075,2.9075071347771924,2.906162647052423,118_RTPV_2
