0.0_0.0,0.0_0.05,0.0_0.1,0.0_0.2,0.0_0.3,0.0_0.4,0.0_0.5,0.0_0.6,0.0_0.7,0.0_0.8,0.0_0.9,0.0_1.0,0.05_0.0,0.05_0.05,0.05_0.1,0.05_0.2,0.05_0.3,0.05_0.4,0.05_0.5,0.05_0.6,0.05_0.7,0.05_0.8,0.05_0.9,0.05_1.0,0.1_0.0,0.1_0.05,0.1_0.1,0.1_0.2,0.1_0.3,0.1_0.4,0.1_0.5,0.1_0.6,0.1_0.7,0.1_0.8,0.1_0.9,0.1_1.0,0.2_0.0,0.2_0.05,0.2_0.1,0.2_0.2,0.2_0.3,0.2_0.4,0.2_0.5,0.2_0.6,0.2_0.7,0.2_0.8,0.2_0.9,0.2_1.0,0.3_0.0,0.3_0.05,0.3_0.1,0.3_0.2,0.3_0.3,0.3_0.4,0.3_0.5,0.3_0.6,0.3_0.7,0.3_0.8,0.3_0.9,0.3_1.0,0.4_0.0,0.4_0.05,0.4_0.1,0.4_0.2,0.4_0.3,0.4_0.4,0.4_0.5,0.4_0.6,0.4_0.7,0.4_0.8,0.4_0.9,0.4_1.0,0.5_0.0,0.5_0.05,0.5_0.1,0.5_0.2,0.5_0.3,0.5_0.4,0.5_0.5,0.5_0.6,0.5_0.7,0.5_0.8,0.5_0.9,0.5_1.0,0.6_0.0,0.6_0.05,0.6_0.1,0.6_0.2,0.6_0.3,0.6_0.4,0.6_0.5,0.6_0.6,0.6_0.7,0.6_0.8,0.6_0.9,0.6_1.0,0.7_0.0,0.7_0.05,0.7_0.1,0.7_0.2,0.7_0.3,0.7_0.4,0.7_0.5,0.7_0.6,0.7_0.7,0.7_0.8,0.7_0.9,0.7_1.0,0.8_0.0,0.8_0.05,0.8_0.1,0.8_0.2,0.8_0.3,0.8_0.4,0.8_0.5,0.8_0.6,0.8_0.7,0.8_0.8,0.8_0.9,0.8_1.0,0.9_0.0,0.9_0.05,0.9_0.1,0.9_0.2,0.9_0.3,0.9_0.4,0.9_0.5,0.9_0.6,0.9_0.7,0.9_0.8,0.9_0.9,0.9_1.0,1.0_0.0,1.0_0.05,1.0_0.1,1.0_0.2,1.0_0.3,1.0_0.4,1.0_0.5,1.0_0.6,1.0_0.7,1.0_0.8,1.0_0.9,1.0_1.0,solar
3475.5762508341454,3474.671535402679,3477.4482366564353,3475.350780126992,3474.9285466831057,3473.9855708449945,3475.5245351322906,3476.883335945113,3476.701648334334,3473.9587011833,3475.5265695650933,3474.792827707999,3475.131466815513,3473.8917379511004,3475.2265737197636,3474.6624010500864,3473.8957910014306,3475.9354230262397,3473.595694467669,3473.584263654563,3475.7466697900345,3475.4729841796957,3471.5778948424136,3473.186126157336,3475.937235428144,3476.5134910618267,3476.725063770464,3476.0481711435095,3472.952410637956,3476.0231825351575,3474.740008983896,3475.433076260629,3475.9471461105595,3474.5591173058633,3474.555669966918,3473.023079215135,3474.418814421397,3473.6199152179247,3476.528364112461,3472.69820176202,3474.2875797842726,3475.690200092155,3475.701408248661,3477.0412995752654,3473.9551857879233,3473.2117192935025,3474.4416863400074,3476.2096940591396,3474.226221684563,3474.9888242751017,3474.6760255128906,3476.5075234821015,3478.484540166181,3473.7613047349364,3475.421326646833,3477.3963905356786,3474.0050191911605,3474.1438592500085,3474.6426911201875,3474.0148047739817,3477.357113956315,3474.285320861864,3472.776821600592,3473.8250895764827,3473.562252025771,3476.451939254504,3475.8032538203356,3475.7749781736525,3473.1906946879767,3474.010462395479,3474.155446986397,3473.6660844930066,3472.955721834591,3476.3165860845106,3474.604341405097,3475.967966945276,3476.0447404953866,3474.1781031930354,3474.5252540456195,3477.04655413902,3474.8516519664195,3476.0943083053185,3473.9858454981377,3471.5185798053258,3476.3640609646222,3476.1697157363396,3475.627317944345,3475.1927011251883,3474.158650533367,3475.9601936392883,3474.182488672893,3475.0741472347386,3475.4415447110414,3474.9974626806093,3476.199711020499,3476.0638679615945,3475.6060862669324,3473.480076726498,3474.149444599675,3476.8434845153192,3475.248151434006,3477.1269487574737,3475.019836668223,3475.963335222216,3474.4835141141925,3472.533457521235,3474.743519767736,3473.6769110126243,3475.841450327691,3475.3310788770136,3474.196868396299,3475.5355304848895,3475.134085360838,3476.5621325709244,3476.503575123896,3473.679664131241,3476.939119173554,3477.203762610967,3476.2951746916838,3476.6080619569357,3476.626048869152,3476.6894249658903,3474.2200120406205,3472.840235998246,3474.5173655693916,3474.443108793874,3474.5409686016096,3475.288883030771,3475.6930278613463,3474.6811257778754,3475.1879567247242,3474.246969243261,3475.6564168804325,3473.8435665274997,3476.046108750254,3475.250694433991,3475.7059317811136,3476.072251607716,3474.285699997604,3474.1508355024685,3476.487903875223,3475.350273908388,3475.592112557258,3476.6335587170574,101_PV_1
3554.9718770115755,3555.220698182851,3554.5516135561215,3553.6096848481675,3554.274173874159,3554.6806650875333,3554.7268328537975,3557.9522341298084,3557.237450752843,3555.89408853209,3557.1887337114536,3555.509805767547,3555.940836937194,3554.9000267869283,3555.459798214614,3553.7450152381966,3556.5046445693565,3556.1714095397483,3555.201493094605,3556.2440725146403,3557.208967704368,3555.8517120213687,3557.1899664410007,3556.0855620867446,3554.090097603247,3555.368466943526,3556.1944559799413,3556.2453097157736,3553.18862901991,3556.2305374041434,3557.256438796431,3555.322022376457,3554.9036402379106,3557.884590002888,3557.623054175088,3555.0718508459245,3556.358692716853,3556.5280827129604,3554.8732458744676,3554.9007991048093,3556.7180989822123,3556.532549122052,3557.1853724124903,3555.3755656763533,3554.465283432815,3554.447543354649,3554.7446841796177,3555.6965368364968,3556.69729801578,3558.193301530236,3557.037670724587,3557.379881774436,3556.8851862186566,3553.559671116022,3555.845104969444,3556.537200412756,3553.26106593053,3556.0177992623294,3554.5422881928207,3557.1825606893176,3554.386427408854,3555.6940739441557,3554.017806182343,3557.523528868993,3553.7160034820317,3556.8498988622864,3557.9370048597275,3557.6370843891154,3559.228948260954,3554.110870916705,3556.8131772495794,3557.237052964055,3555.511596357328,3555.870257366978,3555.523040595856,3554.0681832106534,3555.6213490359496,3556.7312922392157,3555.2156436843643,3555.3860568968817,3556.449459545178,3557.4635367996366,3554.2794995897543,3555.4254247776776,3554.9723499655547,3554.1812792507308,3554.773679704782,3555.5703380250125,3556.2717944344527,3556.198010424847,3553.8107613416196,3555.926268613598,3556.441074485621,3558.1140076221795,3556.1153436653512,3556.584160487133,3552.6501881106296,3557.090110902331,3555.8927603663033,3555.5228382940304,3554.9858575612275,3556.3515270044018,3557.081435552407,3555.0301827215194,3554.683636857471,3557.563143140403,3557.5856221096565,3553.6081456843035,3554.607979977926,3556.725810940943,3557.990644136574,3556.656635198324,3555.6952090195578,3556.641528345513,3554.3420112079775,3555.2882712256164,3556.7713427307976,3553.156657046426,3554.482158006292,3556.41127672676,3556.763381661896,3556.487287665892,3554.7401733302027,3558.666423411706,3557.364588763771,3556.915242122149,3554.181379162049,3557.1158345988038,3558.2685493807385,3555.1302971904856,3555.269849090848,3554.8683218590445,3555.155929360582,3555.2466098911705,3555.920915022019,3554.401315624477,3555.4996048289236,3555.4501487934904,3557.5685508658453,3555.253070696438,3553.8712706970655,3556.241494880441,3555.744871718779,3556.936061501291,101_PV_2
3472.936899316231,3470.9643906113297,3471.902897863832,3473.708196070216,3472.7604564881462,3472.2343093792883,3471.841125958552,3474.1869477225578,3472.255441540572,3472.4452875835336,3472.186821432732,3471.4433298680315,3471.3789406038163,3472.4643526907857,3472.7380065098027,3474.3458776504026,3472.2811081496748,3470.5826583926746,3474.9907765327466,3472.799116701162,3471.2066998176724,3471.6979732599293,3472.2667903537013,3470.1501139124634,3472.682002740586,3472.3250680584933,3471.9978945728512,3471.8280063759044,3471.011283822135,3473.5356868784015,3472.0168583049635,3472.3037883369375,3472.882184197599,3472.606081270211,3473.3382134107737,3471.606298289173,3475.4704423299495,3473.2703636324773,3471.865448935331,3470.67734514441,3471.969231478057,3470.809232646983,3471.7074434143324,3470.578950211607,3473.389619304639,3472.325651993326,3473.3643992265156,3472.3205675253184,3470.8481296502187,3473.8898076090077,3472.6977208624116,3471.969438841191,3473.8772599524555,3470.7757688053907,3473.1767854099926,3473.9728463360375,3470.7199891495225,3473.7894013756923,3471.848773678567,3471.1060957368927,3472.8931613126083,3474.233938878942,3471.643200817933,3473.554792112345,3471.027040504552,3470.7335501588645,3471.4246754969854,3474.555895714354,3474.567934660843,3472.5858896161626,3472.121315507792,3472.536088165224,3470.946270581167,3472.9247157609175,3471.255450105846,3469.6282115279446,3473.6908890397044,3473.329970840718,3471.4416597804366,3470.371497698974,3473.9891573480572,3473.971037418895,3471.8652530246754,3471.98097696021,3472.703327612728,3472.904016744993,3472.5773298060967,3471.890892639272,3471.3216392266404,3472.72161296485,3469.7370501458513,3470.4601439165176,3472.7094645125576,3473.075124952473,3475.194093979068,3473.9225676743185,3474.7454583076997,3472.908036655281,3472.4424965010107,3474.346915362531,3472.566479281366,3472.3915225227834,3473.464491143186,3473.7123367124673,3470.7945135962,3470.214621771418,3474.2130972442187,3472.2091739897614,3472.953284255662,3473.4879459163058,3472.825613382844,3474.1871717090157,3473.153782039431,3471.1095183264006,3474.126608293672,3472.726386248584,3475.9866144399484,3472.6851951937697,3471.186730632824,3472.8731495153866,3474.2282844416454,3472.172210173517,3471.3818406106247,3473.949276765352,3470.831922909788,3472.562901633785,3472.070124250781,3474.4491451309736,3473.345456481932,3472.8045234325195,3473.3423286092457,3472.6786209023458,3473.588880651768,3471.808206384895,3473.197633861833,3472.9714886772617,3473.1772171788793,3473.0533687368834,3472.691944306981,3469.6510606094016,3471.7317587896455,3471.9183562134904,3471.090793634385,3473.4747195564228,101_PV_3
3335.243961516166,3339.0404252617313,3337.0647640163534,3338.731008397937,3336.578395552561,3337.814397486506,3337.026318209092,3336.767649863372,3338.814952273718,3337.301041808704,3338.2485045658227,3338.0045618403146,3337.4505749074265,3336.0635840383175,3340.330479358241,3338.2724553516155,3338.917251973266,3336.35799462742,3336.5769569573686,3336.5091965001357,3339.1329045791804,3338.8742136160217,3340.190647484589,3337.6891622599087,3336.783851704311,3338.238565320329,3334.831516961157,3337.404419840309,3338.3061154862744,3340.046561597476,3335.1566579761684,3336.106725986138,3336.9197845625813,3337.379157375066,3336.3316657828736,3337.7000293084534,3338.4571796356486,3336.9144492894575,3338.001802775931,3334.9921688887334,3339.383877424949,3338.9326347668903,3335.3624578341364,3338.212325274051,3337.5879326149893,3338.5706611021724,3339.644924204074,3335.9195700473547,3336.460085783403,3339.8610060241285,3336.776343437034,3336.8027016718975,3339.660606248268,3337.533351798436,3336.0030133261803,3337.734550139001,3339.5912780974645,3336.455287611437,3337.878055636306,3337.4325125848873,3337.537373734785,3336.955733842446,3336.0796757547027,3339.0436089817586,3337.9324027153957,3336.360196459814,3336.5133623964402,3337.3969346864897,3336.5557093775888,3336.584186964865,3337.975307300045,3336.557991980499,3338.1268366221752,3338.591809194757,3335.6217807281196,3339.2743076722763,3339.343064256871,3336.0024160593102,3337.4122499944133,3336.826284899422,3336.596127844287,3338.8785908711257,3335.0685398881305,3337.400118024009,3338.0185136784435,3336.613865790887,3337.609323701193,3336.177134588244,3337.4777361711103,3337.2161313987917,3336.6414090505436,3339.6114567732916,3336.805144933113,3337.0349382937256,3338.047159616417,3337.740650513841,3337.028252822713,3335.544367621162,3336.4797300201835,3338.4491505745127,3339.6135749174414,3338.6808514534546,3337.668534568362,3337.1194749588853,3339.306716903815,3337.6124685856425,3340.3238263422727,3336.7025440023976,3339.376826611477,3337.593192015745,3337.5841293622075,3337.6990922146433,3338.1411570434766,3337.2107909009414,3336.7519685237235,3337.2816232029863,3338.4734394116654,3338.0033363543184,3338.292969374841,3338.8052191658594,3337.807347148502,3338.057392823193,3338.0727828611734,3336.934585133498,3333.54163216637,3336.203174889165,3335.1464896216053,3339.856486474954,3337.0142779194284,3336.627614282453,3337.839259658069,3337.77109686951,3337.31029418423,3336.6392483160007,3340.764973712043,3336.1243773499677,3337.277769332372,3336.4547922315655,3338.8518814593685,3339.2786279988286,3338.7287576346303,3336.3541892050107,3337.668674622092,3337.7203732758294,101_PV_4
3157.2778309272817,3158.301026838451,3158.976976890612,3159.7696108493055,3158.198075470833,3157.388789002625,3158.7706500962836,3158.192515871062,3159.1256505865254,3158.1851656638464,3159.0284629430444,3158.0578829461288,3156.6978253255184,3157.8196799871475,3157.8518661136463,3157.435832132369,3158.643707431854,3159.4855636203647,3159.059250148302,3157.9323207465886,3158.9457973165986,3159.479396670221,3158.7395740198394,3158.4083238446538,3157.9512599099926,3159.6064694261854,3158.9299295531364,3157.723066169627,3158.495817637614,3158.3879752773637,3157.42457490456,3158.463336858024,3158.2552577661017,3157.4316827679736,3158.420370638599,3158.023400006757,3157.3515622568616,3158.463307643414,3156.5329226620656,3157.5080657036733,3158.67636676736,3159.8093563343136,3159.6068906515734,3158.364711379067,3159.100283533385,3158.919244818766,3159.989528461155,3159.6277113145434,3158.035250010689,3159.5028321280674,3157.8259839500697,3158.3473588799643,3158.5423068524524,3158.7518103377975,3160.4370902716137,3159.8358608527005,3159.1379423821713,3157.8738675001596,3161.737434458289,3158.0441452599193,3158.4753443844183,3158.9793994731294,3157.501755546405,3158.0443151771938,3159.088269306402,3159.013171975181,3160.063170608466,3161.3191330069203,3158.3117454711055,3157.3261001220017,3159.150549401936,3158.333775743906,3157.2661736445534,3159.27839372857,3159.196368940696,3158.758187073997,3160.595020114932,3157.7498376735675,3158.293456185558,3159.7243071654557,3157.5680445340627,3159.2083625093173,3159.6512607544596,3157.3976648954635,3158.8494053858844,3158.9282997314026,3158.3684872010826,3159.649068510562,3157.22675163263,3159.23462937177,3157.1706426471765,3159.2720536255265,3157.6089591104733,3157.7725315692715,3160.7699385901337,3159.9373668299113,3158.62828732226,3157.4916532585294,3158.520507578371,3161.578003819436,3157.7738606152675,3156.912342097254,3159.6302766323856,3160.1414902482707,3158.896583092006,3160.0914882375737,3160.099609433759,3158.1152900097823,3158.588203753432,3158.6380580464147,3159.433794490632,3160.340857542405,3160.214952803458,3158.6341589777717,3159.1908456144147,3158.5990899969315,3159.1380957742917,3160.118228179648,3158.2077150770533,3158.3577524128495,3160.4339071923227,3159.8449893833827,3156.6250882220274,3158.6178674701473,3158.178758107734,3158.1828814599976,3158.70913815088,3158.534200914758,3160.3931261945886,3159.1677794413768,3158.9384086019245,3157.8771510808365,3158.237169301076,3156.1347980312084,3160.791895277369,3158.0631496243664,3157.9330853464535,3159.0770795835106,3157.643154962713,3157.0904330910753,3159.5655847750045,3159.345651895773,3157.3175500899647,3158.405688823286,102_PV_1
3517.3119312857634,3517.1706615038956,3515.801387534047,3516.353522297104,3518.892243300576,3515.8290432434637,3514.7993618979053,3518.1050057779225,3516.0720152268736,3516.69130565072,3518.6780519765516,3517.7808816417732,3517.8558186912865,3515.4030996537244,3517.4956329098563,3516.8459739045966,3517.9651733171895,3517.761258444313,3516.499545016689,3516.268679903351,3516.3234559026637,3519.161646628019,3517.712189585324,3518.303718849669,3518.7021993243957,3516.572114824965,3518.8086543533636,3518.2490459093456,3519.5073074655584,3516.056229781199,3517.9695960379076,3519.0702473693254,3518.123443627228,3516.87117463124,3516.9661651915726,3515.9556863043554,3517.491258421471,3515.8728819671987,3516.5956733957705,3517.2718251370225,3517.49497429716,3516.854563782522,3517.1952478984754,3516.8498660022105,3517.410537009067,3518.6033051100067,3518.8258065269515,3518.3187609827633,3515.377135847778,3516.8551657134276,3517.0004560831367,3517.38053902129,3517.785218023603,3518.1163652376126,3518.024510807812,3519.198269789204,3518.349948532152,3516.906036016203,3516.2091606782947,3515.770776808821,3514.4186624153417,3518.488379794534,3517.8427332134183,3516.5102997442664,3517.853238553574,3518.1243743112727,3519.1124941758117,3519.211392663798,3515.0634079171014,3517.4746069288462,3516.6914428926343,3516.918926673632,3517.185767520842,3516.6934787732594,3518.3286228761062,3518.4311016632596,3517.2504970311543,3518.431487887746,3518.666349073587,3518.920146589077,3516.8885364978364,3516.8000369769134,3514.76337678851,3514.161748718261,3519.2774008927013,3516.695479985296,3517.098030156807,3518.2027081795204,3517.7313539414513,3517.7365980260633,3516.950619184349,3516.7669391235377,3515.9929825923955,3517.1147949339957,3518.647941214364,3516.8948326087457,3516.619938525791,3519.4005834906616,3516.3258490910302,3518.5744291589863,3516.465487506176,3518.1304022152844,3516.8383406328458,3517.7010780083706,3517.756329486964,3518.5204919169046,3520.6106911077395,3516.2070267737963,3518.8852066684394,3516.0524160959753,3515.9552550860267,3519.9234981333548,3518.267733219805,3517.998519934267,3516.6096965216802,3517.0833050922834,3517.851266031326,3518.1491566380946,3516.830322148266,3517.388936026055,3517.6829703749236,3516.904001007387,3517.6529855961508,3516.729610311005,3518.911535021643,3517.500905975872,3517.6871711710137,3516.730185222085,3518.983569983863,3517.453451684413,3517.159142924891,3516.626036432098,3518.3690726305813,3516.870961721607,3516.8483346724033,3516.6929556030377,3516.766934456212,3516.831178050819,3515.5151821378795,3517.015146083936,3517.3859470534567,3518.6339183475757,3517.4069140589695,3516.845350838846,102_PV_2
7407.123809504348,7415.334842930538,7418.6465521880855,7421.465479432299,7416.639058829451,7417.076553924076,7414.1903295977945,7417.067674569968,7416.166018990569,7413.621776416275,7417.551327735113,7412.359726780884,7410.094831322709,7420.086238367771,7415.335795324048,7413.9426907376555,7418.76298910563,7419.136267739792,7408.675936585672,7412.696651595549,7410.780405395388,7415.133680559282,7418.899594608969,7421.653923107939,7412.582663785325,7416.793098030032,7421.226157098625,7418.745088192707,7414.792273552709,7407.783975103104,7419.835303425693,7416.354193867773,7409.3657533033065,7418.637069448509,7410.55366957833,7413.445070976996,7413.957498826995,7414.090163230592,7420.533686620066,7417.559866889001,7418.108762943033,7416.957719926832,7414.415889462348,7413.528334526726,7416.0887236018525,7410.974287670945,7417.003624660325,7416.845240147325,7413.069606072843,7414.129393613661,7412.4443509929915,7412.034535058138,7418.375375579934,7416.13784272091,7415.617930169139,7418.257202151766,7419.981494021633,7417.6370005280605,7412.9283710095615,7410.789499955724,7414.977871307679,7412.276750549395,7415.882148451155,7410.040881954403,7408.044784924462,7414.219691482158,7418.237535623386,7418.009801673114,7420.083212540608,7416.553676384744,7414.604975991582,7412.467186436206,7407.0511516922115,7418.225379455885,7408.248546698837,7404.760208868609,7413.866017011679,7414.877763632561,7413.103127512498,7415.451096668569,7418.06004505383,7422.757443378749,7414.457345402141,7415.220173335476,7421.180681578434,7415.449418423511,7423.777635287253,7417.039801406005,7414.754202461162,7422.576016778009,7419.103079849661,7412.477239181243,7416.862454440489,7416.116174068093,7414.833993112231,7410.675773755429,7412.454059892508,7416.345679109172,7416.524680659725,7418.100859612724,7411.165810811892,7414.503302458011,7416.217812296206,7409.537026994447,7417.890757870616,7411.705217100024,7421.220384216846,7421.240798380381,7415.145508712492,7412.015937995303,7416.648572016704,7418.185277187183,7410.4766753762115,7419.265522276976,7408.360687990373,7421.993171469894,7421.343107531968,7415.27416855155,7417.267240720311,7414.13079470926,7412.80613956806,7416.230769570803,7412.717635658319,7410.932935545462,7411.345332439361,7408.91290763745,7418.827798243948,7418.933522157537,7410.72020984705,7421.516049556079,7411.745963933881,7411.269707911327,7413.275769017772,7413.913393864512,7415.341536036293,7414.147964741198,7418.11625072941,7416.7321537184425,7411.686254921379,7409.614465389005,7410.45753241534,7415.12042098322,7414.809192209331,7418.810078211401,103_PV_1
3284.159054623988,3282.226379530413,3282.5194183809185,3283.438375077513,3283.0103614929126,3281.547283067896,3284.351813812986,3284.072133945233,3286.0277349885746,3284.837930266785,3283.7183501652466,3282.6564864164384,3283.0547346858775,3285.575074442713,3284.463718346488,3283.8695620589315,3283.9194363052447,3286.087949962609,3282.0698930191966,3282.3844973610053,3283.4659641288554,3284.7755913928418,3285.5420581396393,3282.429262256114,3282.1889449528107,3284.530871044913,3284.922033824461,3283.259723066973,3283.5875272885323,3284.263040091198,3285.534971555941,3282.832869053245,3284.790382274469,3285.539608265337,3283.3846138802496,3283.303341308986,3283.1651616102195,3282.8310142102314,3281.6358004846597,3283.829223311778,3282.9626124315982,3283.0842753069924,3284.6196863149153,3284.5212844012535,3283.2401091900474,3283.861542614482,3286.1587656891534,3285.4451635174923,3283.0679080444947,3284.8414337196086,3282.075560862652,3284.4371482452925,3285.687060269499,3283.0134425033766,3284.5423547722557,3283.8224908570464,3283.670581022667,3282.7331544611493,3286.2033772093705,3282.861493732609,3284.2272406608963,3283.2368149218264,3282.6950608022066,3282.7715359510516,3283.758740306557,3285.218339652054,3283.4828566877873,3285.6587927138626,3284.3704107235103,3281.155362427447,3283.1998254749105,3283.85610742684,3283.431032239987,3285.6289099128803,3284.3196701608026,3281.50320846421,3283.714466057973,3283.6113491401625,3283.460662302593,3284.3479163608054,3283.1839403562917,3284.87210695439,3282.6333693561446,3283.6097469940464,3283.868654663554,3282.888864549387,3285.978184038903,3281.1169415957506,3282.489801298732,3284.9182209131077,3283.1031314595684,3284.565447542617,3283.6804882601346,3283.4313931185643,3283.3190870366,3285.068864301937,3283.9198081021964,3284.0311063128493,3283.1146656598467,3283.516397431528,3284.1419367747603,3282.8419401203278,3282.725438276949,3283.3533360663387,3283.28101274074,3283.2408660147794,3286.1049550711537,3284.5957290964297,3284.3830790180177,3282.2942939726736,3283.84604989289,3284.5242964953663,3284.6637279036804,3282.817855739494,3283.384735221976,3283.4603293042114,3282.7217547677415,3282.8998378836104,3284.1081527951574,3283.5379272128594,3285.258858639487,3285.2350713655574,3283.9139077453983,3284.886800674787,3284.1969171067362,3283.4181885529983,3284.0285817769313,3284.7304855935818,3284.657966500289,3286.4504749782645,3285.3850545016926,3282.7783809282732,3283.7330598858266,3285.0848731279993,3284.3172588943344,3283.602210266744,3284.039504911921,3285.677654940242,3283.292679585223,3282.221076091627,3284.929735994219,3284.8022091869902,3280.48173543698,3285.5545189382124,104_PV_1
42788.732916496214,42796.53393335884,42788.79196265794,42764.68417186689,42773.97151049765,42759.90185621807,42742.12208173552,42787.130472221055,42785.85581028978,42780.879015293096,42754.3233598702,42770.82724549879,42790.65526272393,42759.37151493496,42747.87402992579,42753.97637412243,42746.447155643786,42750.95896034533,42775.497456020195,42791.43795090267,42727.634988941725,42763.46762537087,42774.72849920762,42801.95356614665,42756.36664935879,42768.95245731329,42763.37481739598,42812.74182812763,42760.448243631654,42768.82951916933,42781.497673068334,42753.318840027205,42748.064611523085,42785.78652207955,42770.02089830023,42751.404526243285,42752.27486954446,42751.51159420841,42760.61583103323,42786.11102377894,42786.32691699786,42783.175200505546,42758.35096619139,42744.22669011364,42757.969207874,42771.04147005233,42798.12932232172,42751.61333455529,42800.75743270709,42770.418235787656,42761.14757888313,42780.511942455625,42789.74369015436,42788.54436775722,42752.87513160175,42786.442355253086,42803.18211939237,42761.502199054106,42805.74227267626,42798.20250101093,42784.2444416676,42745.72795554512,42792.81157432178,42758.590621370575,42744.5858973401,42761.2552083349,42769.56966777572,42774.72314729799,42774.26115628723,42772.99737461418,42771.13556237755,42779.37470020128,42783.27922098248,42771.2009159175,42781.13189834981,42769.54374611756,42812.55086206529,42764.87717178167,42770.33375697632,42767.035867402425,42754.57774766224,42765.23536507217,42769.44782241201,42740.27688911618,42761.12832678408,42766.877233859675,42767.9840527516,42784.02047899958,42767.89407506588,42782.66529356613,42813.71480177492,42782.8753376782,42759.15861617192,42747.3480677065,42764.50261007303,42788.40955924922,42773.602643250146,42771.24152886813,42769.38813897565,42763.88577289237,42759.02215632525,42769.13471828907,42789.282423577955,42777.40196325574,42771.92352084125,42780.729576363236,42802.56045894645,42768.513021320025,42769.810963640106,42762.98731621586,42749.57313721193,42788.371189741134,42783.00797213235,42784.67974038371,42757.76621928001,42784.537706346615,42801.52574442265,42776.40526125064,42762.19746000778,42765.61788137308,42771.69733628131,42757.88920855962,42759.22406186949,42783.91898919525,42773.312307709704,42753.53951331951,42766.82000489024,42783.98579703351,42770.13282400365,42774.558038991774,42767.81420368034,42778.7866810714,42752.89681280318,42761.459366630916,42767.86185723582,42754.94237619751,42775.20258833243,42788.26864227725,42776.64548266292,42761.25123792946,42747.665721327125,42758.37679251084,42753.592519755395,42791.357788118934,113_PV_1
149.24718817991356,149.31897865560117,149.2585288705247,149.09372197987608,149.2211008611092,149.1424068620462,149.14929912912456,149.29632013653406,149.11615156502643,149.19427310797062,149.26148987669038,149.13594026298895,149.2681788308567,149.23221176201235,149.1935196912194,149.27054031497508,149.07064062714286,149.24068078209476,149.1378351981907,149.2151938358711,149.27668543849876,149.27048825273937,149.1236693675275,149.34781863046317,149.25044619467792,149.26079484534634,149.27094448730742,149.19131833024895,149.28580630028821,149.1253713168377,149.23859552641804,149.34719526697145,149.32117681680404,149.31932467337424,149.18083996428854,149.2394731541905,149.2957578388707,149.20241197827457,149.1494369661181,149.408527106964,149.2516770721027,149.4161827969712,149.22901042296408,149.20930704797084,149.25452001862874,149.3035104437894,149.2507825950669,149.25072283112993,149.2729524708518,149.16356969812298,149.0892316177768,149.29402008919737,149.26302240057285,149.21798644595253,149.28006943061717,149.38164623411726,149.30267772832866,149.25770773579038,149.14739919885915,149.28584617014408,149.26177826422128,149.23610116533592,149.29322758199166,149.2429533360901,149.20320488143622,149.34568110050458,149.31248885669933,149.29061708844523,149.27365344865316,149.25540103041493,149.2390731815271,149.12540130581596,149.2160093789345,149.21513635278615,149.14542819966638,149.3074828197712,149.133700449095,149.17999482819664,149.18268936258974,149.1614233359502,149.29344694077614,149.25556849384193,149.20464266273487,149.2147748225186,149.21502122087398,149.2065052477957,149.21891808658003,149.153716844293,149.2887948977693,149.21695950019796,149.34543329717627,149.13423433658988,149.14526228696104,149.33842311496187,149.24161529508592,149.2623086074268,149.2881879701649,149.20627629077987,149.14699855439346,149.2268598157453,149.2571861851483,149.36108400164687,149.18888103008382,149.28596664111183,149.28852496543192,149.26233218302,149.28555561356984,149.41538787864056,149.21242214883526,149.2663074627336,149.1973093772604,149.30243936493937,149.1201684558366,149.20013771559968,149.2585678727065,149.17654671887493,149.20950937715295,149.2283699157017,149.17562620791008,149.2601478796778,149.2170559101619,149.3073025547202,149.17605374900347,149.26969679616258,149.23425468964513,149.2818898359948,149.24754327737915,149.23289427340796,149.14175232333503,149.32190906120172,149.23771645040432,149.15495018238917,149.11979431669252,149.17207948187894,149.24927885656612,149.3698517250449,149.19821237537232,149.2287367226827,149.29120308707385,149.24879072701182,149.25554715839343,149.30209723823975,149.22135899368237,149.20461179960287,118_RTPV_1
