ones,euclidean,minkowski1,minkowski3,cityblock,cosine,chebyshev,mahalanobis,geodistance,date
3938971.456976683,3896928.7804956194,3896202.060402979,3914858.388845247,3935835.3019063724,3905956.7024825136,3944141.480200737,3873321.541461395,3922846.963271378,2020-06-18
4911890.223857463,4915595.211053506,4913385.120807261,4892382.44630543,4886954.099658152,4917094.868259745,4933767.262140457,4914349.518570792,4899585.570017896,2020-06-19
3863834.1526683304,3875478.1955801407,3858298.121772424,3847756.9334183647,3832097.386552924,3837173.9893515487,3843222.535918705,3831251.6442901352,3832550.402498114,2020-06-20
5826052.676118698,5804845.991931627,5859562.266919287,5876696.074645141,5783893.314657027,5858057.166254782,5835094.134008073,5861177.8977066595,5828675.579956888,2020-06-21
3823719.997680727,3797187.6926891315,3823910.393790476,3848354.7058963384,3861473.237355496,3801596.1238201465,3829637.1030278183,3875261.612257636,3945046.9585360354,2020-06-22
3966135.2634770814,4022650.2105822368,4014112.6852454282,3955644.459908647,3971184.3776154746,3975121.606261265,3981501.7130452567,4021095.423043214,3914469.227259862,2020-06-23
3978479.133862936,4032026.3629544848,4091884.6287833387,3969754.2611394925,3982254.581737558,4002278.986926769,3969562.668080422,3945053.378936149,3943403.047652564,2020-06-24
3298204.9051511483,3251134.236756662,3305459.261326037,3274871.2921484434,3343633.164169247,3227931.8064072565,3279559.383972594,3234787.5037579956,3326615.397526772,2020-06-25
1331824.4964736924,1347294.661555562,1328414.872709139,1353172.5800179995,1312170.7476680474,1358519.7901116284,1374976.7482840284,1350761.175365486,1329210.543265895,2020-06-26
1313226.739118908,1358981.740031432,1369110.2128399936,1336961.8088837075,1293966.430559035,1332936.5144115784,1319233.8935425016,1279019.1296424144,1295847.1988758142,2020-06-27
1909047.2496255862,1948566.5523274504,1866736.9639686896,1892792.340457713,1920783.4897810172,1943207.7260543304,1860905.890608668,1879125.9096085364,1910409.45474191,2020-06-28
1283407.8074636075,1273484.4172782162,1274494.4127625872,1285904.060985471,1304610.392511046,1267505.135656481,1303495.5652776782,1326384.4664610208,1259034.322193154,2020-06-29
1006313.4093881199,1014652.6880506987,1003691.751801511,1028873.1672914686,973758.177831836,993283.6882544686,1013330.8490929377,1006025.3081051528,978217.1139071566,2020-06-30
3246872.7814090094,3300494.0340069197,3231469.3470496745,3230031.491075472,3262765.8839354957,3232421.913750712,3265072.956990797,3247137.230930987,3272690.6722689914,2020-07-01
11787808.793074243,11704556.079450164,11730015.00094586,11683319.423852473,11682585.902394893,11706231.203043662,11811548.136681203,11804228.220064562,11733243.093145318,2020-07-02
934699.9850192224,945067.4481962228,938168.2365728397,968547.0755694997,929271.7331249755,925717.6491268744,931082.2909769188,936451.6899573951,915130.5101365263,2020-07-03
1207018.6880979189,1201882.9993430357,1200676.16955595,1239542.6487712592,1219653.591939943,1236887.543372461,1205729.5032067364,1208545.351471689,1231799.0222990965,2020-07-04
1130635.2507226262,1107884.514823738,1147438.3002823736,1132470.334054,1129727.8198313806,1112043.3718049785,1105910.3859926101,1085471.2492887434,1107303.0050447383,2020-07-05
1554812.473418214,1540724.96895572,1592021.4836686077,1601476.7965794248,1512082.5259779938,1592899.3477550056,1577640.7105320483,1524503.1392402053,1590011.535307934,2020-07-06
3343362.8251671637,3358292.2130331337,3396069.710931432,3370960.0214281008,3379356.9735914315,3368640.711365439,3390857.886923193,3418111.9348185807,3367343.140478481,2020-07-07
4179905.8743922934,4185853.65855035,4127424.2118822355,4116175.259394759,4190849.7402604455,4135926.9359397953,4101428.152802615,4156778.846135501,4184714.4795782217,2020-07-08
3080832.3508986724,3115404.4726506956,3119317.708114419,3116107.9378415756,3098532.3830553167,3115464.7903406005,3109841.543625997,3141937.41808243,3110115.996383793,2020-07-09
2762379.2182859327,2805518.0008318517,2739512.5436562556,2753816.676838923,2774736.9491493106,2765618.924848278,2763169.8840633696,2764517.1562927673,2764216.5039326614,2020-07-10
1174135.9527918282,1192062.4206693815,1197969.7301579798,1182461.053465771,1145486.4966195342,1231098.7720571435,1198391.6297105753,1225612.5081615741,1190085.2229937734,2020-07-11
1648518.7607692534,1692936.2834884936,1730735.1336269798,1669655.5780614114,1694813.6443891614,1705144.566049661,1694809.349010537,1663366.1184115454,1660711.4275526288,2020-07-12
5978548.637213882,6135333.681928342,6133081.847091891,6027440.98611309,6002636.608270729,5962249.110525135,6057831.596085649,6033535.056358828,5959170.410916775,2020-07-13
2589463.108140464,2617309.067217567,2646420.122237682,2608747.205406394,2622700.331539028,2549265.3571707783,2647549.685859006,2682118.3509660233,2680791.292529758,2020-07-14
5556260.685166936,5534909.229638932,5582555.437813579,5478071.9966727365,5575714.306627691,5544800.613646365,5573247.11427645,5609284.4365758905,5559525.593128772,2020-07-15
2927068.3247740306,2903868.0822267886,2994092.4770996305,2989618.004185459,2923862.8228527657,2998415.9658915675,2986965.799181611,2890557.9248451684,2958990.960778015,2020-07-16
4610714.997336637,4560979.527855705,4567064.675002325,4544661.477094188,4560612.1217660615,4560535.053820692,4471717.93806505,4592998.07561416,4552799.66560513,2020-07-17
1925436.3441807395,1874341.1929226615,1897818.206253678,1885871.6337169188,1869353.5772952763,1861248.1108979906,1861862.9453924892,1899367.339897885,1834524.599069926,2020-07-18
3549748.5645097164,3547298.904383059,3560646.493199623,3557648.347844517,3627319.68043485,3495339.6841956065,3545575.858302647,3545114.2816586415,3507363.736663703,2020-07-19
4402321.616425568,4393800.15479488,4372471.426563666,4359172.176916242,4376813.084557282,4390917.344717508,4438167.704716048,4390733.647478587,4317816.608315803,2020-07-20
2561199.389856329,2557877.8425639877,2517296.5328834327,2546379.388507681,2594497.3883222323,2512796.5083544636,2536252.0749581354,2535067.1645032763,2528743.004578717,2020-07-21
1128821.43857933,1141072.273311744,1108546.2937079764,1155284.4569233526,1162152.506357736,1131141.368045942,1135623.120921918,1149368.825711431,1119911.5192796332,2020-07-22
1134979.1638637371,1164513.9010331305,1056768.172739362,1094572.7510232052,1136927.7529200395,1153052.6941802576,1117830.794584474,1143669.893149042,1167229.49562509,2020-07-23
1054622.38249196,1042058.9094026124,1035586.0186942578,1061946.0133485072,1020927.7035697841,1047438.2877701705,1042721.9657857963,1027574.7554472163,1050854.146277227,2020-07-24
1126538.898959715,1118455.0821888298,1096575.612575348,1157602.042449204,1132230.0530171269,1134913.5162412152,1110092.3420637418,1113478.8334714812,1094873.2238783129,2020-07-25
2348538.1489326945,2374901.297500635,2361683.3269772627,2374755.3434828557,2380405.203221553,2400287.9220675756,2399348.7201687586,2349623.9740289133,2396555.1772892503,2020-07-26
5457203.712978122,5500473.111999433,5497931.250705939,5513532.885424925,5461978.274291281,5459002.235274213,5461958.662601026,5386470.069966397,5350712.166910854,2020-07-27
2466309.3588283733,2512244.8692074297,2475536.7567990967,2441424.1980993743,2511894.28495901,2525168.2972777104,2445877.499272406,2440918.1188331638,2494867.7871226794,2020-07-28
1775245.5343595806,1756674.9692556136,1780182.0127218203,1757934.8868918081,1789972.1133970947,1718955.1890236945,1728203.7242969833,1689903.1998872198,1747571.8943016212,2020-07-29
1620499.1966326002,1651622.6325443906,1679283.44437896,1608712.351581389,1631824.2435359692,1647057.0437954292,1602177.5810704753,1619297.87022107,1621037.438450374,2020-07-30
3168529.712741198,3125418.3777272957,3163055.8551812368,3190990.706509729,3163053.856445416,3166646.92653676,3194289.191423221,3231973.26582672,3102501.143244747,2020-07-31
5123627.414116496,5211279.516269764,5137992.948423861,5123190.306436038,5184323.905696645,5168467.980158258,5173659.786181546,5165976.5770661365,5130511.580519432,2020-08-01
5118129.146921578,5143359.575379919,5113580.825703409,5128609.863525782,5114640.788491294,5108549.726848628,5129542.56832321,5117262.393583007,5179296.91349633,2020-08-02
8913904.411775898,8824607.727743756,8800443.917324156,8800112.261952579,8845089.274163842,8832851.662697762,8928420.118205491,8955224.412478125,8903343.095529737,2020-08-03
4768829.4709324585,4834814.111100789,4780218.781912176,4793105.555144609,4755920.22336487,4755500.0438089445,4787699.066679276,4802022.886633711,4792007.360738828,2020-08-04
1202108.8235988677,1175930.1436301367,1145054.9926636452,1194084.9487184866,1211117.459452481,1178547.2311998447,1158524.7644189226,1195610.9812251888,1214742.0531038546,2020-08-05
1153497.0572307128,1156549.2863832237,1094907.2237126243,1168456.048481477,1138669.6407436952,1133865.259285491,1168072.2328761555,1141960.662143268,1120753.0438652001,2020-08-06
1097880.9119939017,1071980.5955353572,1105726.9445240044,1107350.7852851758,1092506.52235488,1110236.703737183,1105071.72503776,1097749.2198605852,1076254.9826868628,2020-08-07
1034986.373191903,985183.1543605189,1005547.0413778576,1037168.8471985289,942346.0456267805,998902.1822679087,1003543.5318011479,979339.6883196987,994931.059244256,2020-08-08
1124679.8867032034,1083454.0616020195,1147127.9174262336,1092224.45543895,1129956.545881475,1126941.8972301427,1119970.109639578,1104586.1056445453,1112487.8955228128,2020-08-09
5919857.358930087,5869850.226093862,5876043.084032957,5902214.438392635,5879166.05624949,5910260.455329498,5838685.826869862,5917855.7025262695,5908680.096391956,2020-08-10
7695356.733230298,7693719.028235475,7662786.394580392,7751356.225240842,7703880.8067288045,7607325.697402438,7723242.279411636,7728938.050498011,7698284.162539283,2020-08-11
3530702.5637195176,3506959.947276775,3515583.2578477715,3527511.4778110683,3522948.29258645,3508944.606026668,3509382.3043876085,3479261.0264114477,3509325.3925054213,2020-08-12
5183988.1173968315,5092531.744749922,5124775.280341029,5094246.301382614,5096934.99013201,5153853.597192813,5093410.424946137,5172119.077246191,5171801.596191977,2020-08-13
3389909.8057957673,3396092.338050848,3413885.8876604894,3367630.2199899442,3366661.71965944,3359038.9106551884,3392362.1606369494,3416046.672970142,3360389.7944462695,2020-08-14
1445477.3679562015,1393447.9012124082,1436085.7190206042,1422186.0970662502,1417134.3386637566,1397108.1839524335,1419402.8079124966,1430160.4523098152,1387755.920400078,2020-08-15
1236493.0347687057,1238452.0674509103,1236382.7132202277,1325380.1213284314,1281107.5139519984,1229610.2219709817,1272005.2784052703,1257801.9777606325,1287833.3183439276,2020-08-16
1169226.062144301,1204504.6999315345,1206145.9550569742,1192077.1835557057,1165645.1534665483,1173756.0396989163,1206198.5878679762,1169475.849380065,1170280.520143537,2020-08-17
2482971.279142669,2484536.06258488,2445811.0756954574,2418895.291868137,2388455.391492091,2425671.213444626,2424897.4583134674,2474514.2973237946,2463171.721794621,2020-08-18
1989767.1189969433,1998434.389387324,1990083.7911861555,1983814.9128839825,2002508.2918260947,1954066.9435879192,1944885.9366172757,1999929.7609918148,1981569.4182598963,2020-08-19
3534286.685348876,3537129.3538842127,3497854.0975186257,3477600.5381168695,3515045.4975223853,3512215.1419895925,3451049.9578814916,3451976.1411742596,3446671.1300139744,2020-08-20
1140379.7230971246,1166246.1866669338,1119120.373424014,1165717.6623567934,1134087.592220442,1129432.886488908,1136952.7803571569,1143191.5195803759,1183101.4433222055,2020-08-21
928272.5953152627,907779.9819650529,925380.5049022147,922286.8244739223,936511.8166052692,931253.753869308,936924.6894372341,932972.232105928,894081.3977542339,2020-08-22
861148.7651967453,870876.7600926831,889166.7482535881,881646.5398135964,881767.6917810582,936088.6866864413,908280.5279834488,895525.4892419481,864001.5505017461,2020-08-23
2209378.6731066937,2237590.617883686,2191791.873586352,2235295.4371188367,2221630.8179946733,2166024.268948409,2197853.518552335,2234800.3609163533,2183951.463190198,2020-08-24
11497732.467463447,11508523.747794878,11578596.88915652,11688472.631591268,11621414.739828516,11446699.795548357,11513589.674151119,11430199.505655114,11511020.374948552,2020-08-25
3814438.6527884793,3763526.7914091153,3820773.5869006645,3792687.851437279,3786698.7433902016,3853421.279009033,3854184.597108717,3796295.5129048154,3851347.8849309906,2020-08-26
3393982.3552481527,3377226.0735638347,3455446.883766797,3377597.5420350945,3396018.7875330886,3432261.0946035143,3392752.712927702,3368605.785096175,3431009.0482192505,2020-08-27
1769118.204688393,1762097.947401163,1753010.8997378177,1761230.2122915057,1758440.7286450737,1795141.2553004876,1714902.1190850008,1725766.4173149331,1716576.7032607235,2020-08-28
1454327.73984061,1410868.2053651884,1393240.2787787933,1394200.8299774576,1388013.2396982857,1415836.885714564,1452238.5481717929,1420273.5806269404,1414731.5206216213,2020-08-29
1053728.1141102246,1048558.1586187871,1077735.0919674481,1059837.6144122314,1052660.679178217,1013225.7803927684,1029956.0252211699,1042553.6682805741,1049217.2646650388,2020-08-30
1425634.4605565676,1443584.2863569462,1395526.8760782294,1421275.842822491,1447930.2496218085,1427872.027133603,1432491.3118694539,1462470.5390421653,1438726.5855295896,2020-08-31
6347725.776259914,6366795.030142769,6338471.6441527065,6370724.971283406,6395515.490180452,6355821.221745345,6297066.110209234,6342542.706885237,6271697.566405586,2020-09-01
3043182.6957181264,3075619.4315602286,3069172.1672240794,3030206.0080688265,3151119.467464306,3050392.407110559,3086324.2105215816,3002131.2662282153,3019641.813965619,2020-09-02
2228145.0575400665,2216507.4435997666,2240912.929656639,2242729.115127217,2217375.443807684,2257390.2541089994,2198562.4210657394,2244608.011364255,2191031.0880452264,2020-09-03
4391929.64312144,4339914.006490529,4378682.1686578635,4311558.386862404,4414531.0534989415,4394042.369603827,4407671.321321026,4434651.1945303045,4358572.046919715,2020-09-04
2155302.4341997905,2183494.390076857,2149704.9393715626,2213806.907990324,2200328.3851975747,2167180.7937891986,2157431.991442919,2140300.9749597935,2204714.825919848,2020-09-05
1268768.116496972,1313511.1235855757,1271861.7965439293,1300673.046649618,1260942.4481156028,1281845.410517957,1301589.0258873857,1282167.0081286468,1257456.0378566114,2020-09-06
2899891.4767167284,2882008.687252381,2932914.7966522817,2895728.5037533464,2881371.5363717936,2874156.8674386386,2907858.580097629,2896675.4384113383,2925617.3526965906,2020-09-07
2873268.182724555,2860301.650384514,2859465.2697798237,2823639.721748395,2871682.8904820774,2855068.4000615543,2793783.3744246904,2884021.354183593,2857476.576793502,2020-09-08
6369275.331636682,6291660.610097155,6355013.382828523,6296215.904024152,6335374.663911302,6368044.1491930485,6346357.564410126,6253101.143439436,6295170.9793463,2020-09-09
4439514.984631848,4442885.401244685,4454524.890069642,4408273.486718356,4445828.358196707,4496157.594068096,4376469.8993880935,4459541.515796764,4467404.360582858,2020-09-10
3887915.0903918035,3939602.997498472,3868356.4466063,3905866.451050581,3902326.7579998253,3874798.5154864304,3877525.81908916,3915434.9405277967,3870896.2049849574,2020-09-11
4366874.59331684,4399268.39270417,4355077.031981079,4364736.268088624,4350330.298510798,4345071.525700357,4325940.81550093,4445904.254767362,4381008.885582049,2020-09-12
2175769.881381916,2184192.4989101775,2285680.5154051185,2202881.737369668,2224223.1498068036,2213684.001147055,2190829.642101758,2188754.775003676,2224763.1025197366,2020-09-13
954468.4335301765,969193.7764774913,959543.2142569758,951027.562123193,938640.1790030787,944828.06352693,970625.0412933615,927128.8145539374,905515.4911171242,2020-09-14
2105065.4754699785,2086015.5193052595,2112409.57643759,2087011.4526009616,2030965.0785961116,2110552.293210598,2094642.981951754,2060536.6948265973,2044234.9178496366,2020-09-15
15064020.308735814,14976491.70986482,14898882.293394621,14953853.056143608,15016191.75173409,15001727.34698676,14957963.568949375,15267476.089123182,15032661.969358727,2020-09-16
3585575.5677369237,3585922.2295296015,3577784.959312263,3650686.3258031504,3669576.3167152023,3606132.874543624,3615727.741049491,3634505.873660232,3615669.3193085566,2020-09-17
2070434.1142667944,2087538.1691308254,2063541.5748471578,2091998.1115495823,2097579.1695413645,2085590.7902825344,2074542.3603867735,2054085.829257934,2097466.9995425255,2020-09-18
3812860.9373997487,3744309.549213771,3790193.5198637964,3796590.4779922506,3754284.6346823946,3729677.2405685834,3780037.2606689385,3724793.411956546,3717676.2061185213,2020-09-19
1893473.5183520978,1914352.634175836,1884930.6828902755,1914543.8788295735,1924012.3578016334,1900717.4837921252,1831762.933196879,1900594.7724297484,1923976.5158081078,2020-09-20
1422950.1050761014,1417594.2467103265,1438849.3489710272,1416253.6925785558,1426242.308621747,1416491.9917709525,1422003.3908061858,1413780.9772873067,1417753.5327195686,2020-09-21
12315964.903858783,12146522.042590894,12217060.215353917,12186875.287663298,12258193.852750784,12266480.675378367,12253041.481462687,12448169.553852437,12431914.83881545,2020-09-22
8713761.633239113,8694542.669296972,8655541.803532157,8669326.735803504,8686765.615951478,8709335.241179207,8714861.318894442,8725998.305789884,8673246.0533304,2020-09-23
3745679.5658236686,3855876.6081910557,3768799.050708577,3811263.3927716413,3792122.7477530083,3853613.6743606874,3765004.18407948,3803856.0224393327,3804747.072308344,2020-09-24
1406881.6346331763,1463519.719477445,1449213.1288968257,1461868.1398593746,1465057.4279886559,1478138.6055258245,1429358.3827918782,1491785.09382169,1414779.5170847643,2020-09-25
1039321.7846838345,1039271.7978170261,1062371.2655313727,998090.5757872226,1047569.3402297546,1049776.149089101,1025074.5058268514,1045635.2058530122,1041234.2528833216,2020-09-26
955069.0055079916,982518.4122539223,930088.2444606792,948615.3230968335,986038.6364944705,969441.7420889703,969344.5106988302,943956.4654831686,953869.7863167231,2020-09-27
917050.1672110951,927006.9625741743,921709.8139793866,946970.1099639558,979100.2937568666,915573.2223800787,933390.9013462607,909385.5994264723,951642.0841503401,2020-09-28
1090099.464826895,1054283.0153111545,1068182.5397283775,1050604.822123832,1073040.6770720999,1063821.2779894783,1052779.213402394,1088144.513408091,1086153.808663602,2020-09-29
1193185.6728528487,1143531.3736384374,1171705.6379690375,1166852.7277663383,1214277.5881651633,1172025.2658827726,1167094.6594960506,1138157.9582789678,1185624.9825579554,2020-09-30
924401.9947866112,884307.8422132162,939430.7109384483,937969.5508876473,925624.7282677026,901715.8272821002,922141.4297708034,907881.6125191266,895061.1698580742,2020-10-01
1082897.9644529666,1074263.6044472228,1080309.1462529267,1056887.3874261938,1096878.1108406163,1091887.141553038,1073701.4627678804,1074678.6804656808,1112144.5636585157,2020-10-02
4690198.028269074,4731408.915866478,4667068.356120773,4740577.552305099,4706813.459927388,4689449.175556811,4719879.953811888,4764377.578109148,4781602.412022309,2020-10-03
6269183.523470931,6223619.218655551,6273073.270113423,6311191.521404753,6218697.95068955,6352405.953745244,6310086.696822253,6226602.48332589,6265305.013998659,2020-10-04
3603060.9505830985,3611433.128005329,3607631.975097135,3601202.3161654524,3552348.308750732,3633107.006914,3596717.4948019003,3589844.3411154943,3642670.1989424746,2020-10-05
1139445.7323857588,1149460.486130109,1153147.0151935923,1118880.1092801373,1137179.9820018844,1143006.66597395,1164239.1529578664,1140219.0574819061,1136451.6802961484,2020-10-06
17059528.690091647,17015838.236870885,17000130.429805696,17011211.046507966,17064580.736637518,16965281.90673809,16931449.669702027,16948634.177664477,17056847.65015567,2020-10-07
5212196.702750664,5152050.643130062,5142672.100862805,5129998.155565627,5167894.1343732625,5212204.179206269,5158080.155811114,5108567.616975363,5142626.387607393,2020-10-08
4237369.828943071,4232431.913847346,4240144.238861768,4257448.889324835,4258245.491858996,4188704.097269742,4229745.82717732,4255246.879501956,4209516.183422591,2020-10-09
9801621.857026394,9815705.83412553,9714013.141886618,9804362.864909148,9795374.5057028,9765210.779645476,9786694.379499745,9792588.640747542,9762904.391335068,2020-10-10
2633302.8419680037,2543208.552239463,2533347.9345224393,2572446.205242952,2574035.7971366653,2573099.8430765923,2555232.66658842,2576424.5527373618,2556681.223704124,2020-10-11
7647526.176002091,7575874.443775409,7642995.456863042,7646181.602118781,7659672.407685112,7678422.7961675655,7578121.144048255,7613073.69105202,7552677.134076567,2020-10-12
1922528.6509858593,1942631.8429713296,1939665.3964623208,1936358.7840297974,1975058.3563550212,1919920.9422677585,1923636.8142239056,1902120.20614252,1966856.0208862938,2020-10-13
847424.014205044,828917.1547175366,845180.5861626143,844356.2248988432,818504.8413511727,848786.5429587336,793471.5264997182,861834.4221891863,854408.629753073,2020-10-14
970397.0497282165,933085.3727642084,929237.4395972954,950393.0520658237,941547.052759897,961990.4321134114,972783.9761838529,915559.4995729814,940172.5360538241,2020-10-15
828839.7077313906,865955.6158348565,868131.6373641687,862045.2830932199,827515.1290900811,870863.5147507662,859870.5618217804,846296.4757806729,886246.3894166468,2020-10-16
8604517.035973635,8614285.488554325,8592717.533543367,8617338.878998112,8532382.880837731,8591043.608680153,8581160.988302931,8594505.132846033,8547088.798946064,2020-10-17
5405989.499025609,5482053.086498092,5452849.737413801,5493016.16712149,5474190.3087177845,5489482.4989537485,5405640.251516206,5496300.07271853,5466128.683060053,2020-10-18
5784424.305144997,5818439.084778061,5832538.332683638,5841994.1525815,5896087.740163518,5801931.114690023,5802056.206733357,5731971.3456705855,5835006.3969541425,2020-10-19
1651397.1364920118,1676534.488509421,1596677.3522272687,1619845.94535025,1615249.5494355622,1623968.4816118176,1627349.2180826876,1618333.2326425188,1661286.9248255754,2020-10-20
6711101.388455497,6773086.759122634,6764020.048762955,6723865.612341128,6732610.733126586,6729408.520693656,6835973.599886087,6793527.752436891,6796417.435068946,2020-10-21
3527244.0012835446,3680866.275888121,3690336.510392713,3627150.783072651,3660872.628418305,3690053.31213624,3729868.601645116,3588576.451288349,3619224.0083701825,2020-10-22
2767229.4689014126,2762152.4216286857,2808242.9845162192,2750776.5897891917,2782305.2476254124,2724886.8639022578,2783762.2656010343,2776160.6929532345,2770837.6237467444,2020-10-23
1514742.5138696053,1473673.0899118537,1439659.5940754695,1469674.6380738935,1469975.5906483151,1492223.252050845,1445702.040774961,1472605.982866244,1478269.7206536685,2020-10-24
2047971.0783976768,2127684.99828666,2112314.985717113,2121058.026895567,2123316.364719586,2144876.619231291,2138118.8431483596,2149345.2949037515,2098865.91215162,2020-10-25
2269581.8078946536,2272322.2485866137,2232243.9242990105,2259858.075883108,2258886.953060857,2297167.047789454,2242701.1127481842,2272246.1941009355,2219318.6240483024,2020-10-26
4553700.750450177,4631853.180992437,4653448.396257163,4584332.752216547,4589820.5091991685,4678612.048097078,4700890.496161444,4694113.3021296,4685877.87313337,2020-10-27
2773753.7368030045,2771332.6642676555,2797857.758246203,2729737.294195042,2811363.651717808,2796117.045345507,2803110.752320771,2768783.851721798,2819163.651981826,2020-10-28
7679936.884166047,7683110.913124423,7685821.781440118,7720749.10322989,7750581.904276034,7810522.123708598,7622092.070787575,7725117.153939065,7726431.622616107,2020-10-29
9781813.271443177,9791268.885291193,9849647.166034143,9795006.06611004,9919494.964471146,9885583.217788793,9869586.0041433,9836024.694470357,9834958.670554904,2020-10-30
13413738.617962342,13518243.112861779,13396802.688721575,13614113.45940482,13286952.673595957,13499279.459774414,13591992.307281088,13342239.037248936,13361588.476848431,2020-10-31
4709563.395176987,4654364.174295027,4680163.0095768785,4639713.166203022,4738715.834489097,4688595.008277111,4685321.716589928,4669491.6843273435,4666197.479569029,2020-11-01
4302588.042780954,4356343.10241629,4328491.083796785,4359277.375718797,4327171.993674396,4315644.247113459,4394263.9413108295,4322779.849346746,4364307.461080106,2020-11-02
1347546.7627231893,1357998.6633235065,1366232.1146669765,1353424.7948649228,1447403.9674220583,1341569.1043032203,1418532.36290761,1420884.1336630443,1390648.1805872745,2020-11-03
4422855.826536562,4418304.589481691,4448553.668299611,4412079.194090203,4483298.1781821055,4461637.587284783,4442936.614283578,4412185.836578085,4457474.553804879,2020-11-04
2887700.955597398,2829096.559155288,2857266.3236144483,2868693.213550469,2923023.5073578916,2773159.7236066577,2858091.044536913,2807907.436417675,2886848.4064552495,2020-11-05
10905506.703716582,10769577.728831014,10908725.097812572,10850712.109383656,10818009.371805783,10800442.30859096,10848794.068306318,10847302.589129478,10893358.931168377,2020-11-06
9430843.053586451,9416296.489971284,9436309.183407787,9478304.750896636,9427641.867930405,9427277.028074475,9472958.035106547,9428053.591723759,9360461.63504126,2020-11-07
5149620.948424637,5052431.319371018,5101491.514876782,5147982.352440659,5095524.716212893,5112351.230153596,5099624.645632211,5107142.881269942,5174268.015234831,2020-11-08
1462656.0143384996,1449752.6083557839,1453975.983655735,1469778.2332857528,1495942.2551027753,1463346.8124715243,1518686.2374795603,1460897.22398171,1462695.9571252535,2020-11-09
1976014.4810936,1926193.4368849944,2000154.4082524069,1962909.1023103949,2011133.4864689177,2046325.3383707805,1960890.3911637221,2007317.0766102136,1973072.590889749,2020-11-10
3244963.8804524015,3198964.682001911,3265768.3584862333,3286378.045822635,3273943.469487058,3261989.630376932,3273828.321646938,3226601.1544891135,3281125.474517611,2020-11-11
4754034.135378973,4642558.155412232,4707541.1011899,4729907.638319319,4744132.697246132,4649191.115943763,4694894.567833804,4656536.371490914,4636118.7846396,2020-11-12
8625523.636079933,8745229.641085219,8730966.240732733,8762421.483395942,8714853.031676479,8716891.37264217,8687846.409996703,8694680.961073814,8699663.166682199,2020-11-13
4265213.107273613,4253837.643619139,4285141.083292233,4284916.14643298,4172640.38227119,4153098.1810437245,4226861.843446849,4207332.268989513,4157545.1341925105,2020-11-14
3654493.0258393288,3611898.024212179,3570809.039303647,3667403.809932,3645052.4211904113,3591102.275503377,3660219.2442270084,3632217.302076429,3640304.9502778114,2020-11-15
4588166.1589550115,4570549.090935442,4546363.8420844255,4590220.36060044,4600436.190015255,4577141.004065467,4525722.185508256,4565493.57181957,4548754.161684833,2020-11-16
4243739.747948054,4208451.38611909,4238739.24232714,4255131.8460030155,4295939.777812716,4328145.548994946,4258199.084127387,4243213.77867561,4196919.424214801,2020-11-17
4224791.23774362,4152439.26258997,4156037.1457758737,4207882.791378541,4147616.1334142582,4224927.410647141,4194060.208904587,4168141.202708395,4227724.582855345,2020-11-18
12490937.69483126,12417143.538469339,12486118.014171297,12491843.40174583,12459628.970404832,12562290.772990748,12504186.679793887,12493761.568534022,12447852.13895657,2020-11-19
1003743.8435571922,1004203.7726851751,1022520.7246061534,1029159.9445950082,992600.4003639854,1018447.6301568644,986919.6333936111,1024775.6602365596,977134.2694850012,2020-11-20
2415475.3625413384,2404062.452815835,2392423.9123655558,2444420.585540534,2419502.527573444,2428920.840178297,2434277.67835484,2429112.1324761966,2389368.2567711077,2020-11-21
2485736.4221219053,2503371.780822298,2485409.913597255,2493779.2015518304,2514734.4711144296,2529987.991745028,2477602.8526982954,2546804.0965721104,2503524.9903062033,2020-11-22
2675468.8748286385,2645229.9651265778,2646335.8628525087,2681265.160250651,2644419.6720310575,2675325.222752816,2674109.6769772903,2671547.3068410503,2696507.401682544,2020-11-23
18625030.05891893,18598656.764217693,18542692.01938255,18399706.118504077,18663867.391395308,18627219.73404711,18308242.89784109,18514956.35770392,18523249.355425157,2020-11-24
6787052.660685202,6759125.8751222845,6803808.588096199,6756068.5060073,6784495.334151914,6753932.115027751,6724815.047289598,6762417.12420795,6760929.767043112,2020-11-25
1529248.529684558,1528882.0339735416,1536535.7190319428,1523024.4438666874,1527652.2070799915,1521232.0175265442,1524894.371355529,1509536.3271322858,1512005.2022824613,2020-11-26
3715740.432550377,3687245.2299932158,3651563.222725954,3650268.704988193,3696380.715201664,3675294.7428500904,3662640.2559894696,3686032.864499186,3735871.5072107883,2020-11-27
3652299.3864906426,3616643.6458852263,3688396.259330039,3704580.3675953397,3727437.625770199,3746642.2362076165,3734659.2258275617,3643469.749819531,3708247.7247431385,2020-11-28
3512239.2519208603,3532180.404726943,3532983.5595993814,3539538.0968053485,3581217.7241785415,3540939.739704854,3497957.7504445296,3497905.2864888683,3556194.6705644913,2020-11-29
18005606.97059602,17989742.938010134,17921997.740206983,17880409.800318416,17794226.174152292,18007638.633816265,17864557.45956851,17901485.200812355,17944945.610712484,2020-11-30
17900232.448670227,17686521.89285834,17828170.2659725,17715328.793545008,17723836.85311592,17650017.254047517,17785374.5142746,17864813.06535474,17638783.18335121,2020-12-01
913073.8225070976,936244.2916491303,928364.0045396285,916454.6902310359,899973.1971891049,913998.3493917314,894117.527695167,901051.7117059701,893328.8022280636,2020-12-02
