0.1_100.0,0.1_200.0,0.1_300.0,0.1_400.0,0.1_500.0,0.1_600.0,0.1_700.0,0.1_800.0,0.1_900.0,0.1_1000.0,0.2_100.0,0.2_200.0,0.2_300.0,0.2_400.0,0.2_500.0,0.2_600.0,0.2_700.0,0.2_800.0,0.2_900.0,0.2_1000.0,0.3_100.0,0.3_200.0,0.3_300.0,0.3_400.0,0.3_500.0,0.3_600.0,0.3_700.0,0.3_800.0,0.3_900.0,0.3_1000.0,0.4_100.0,0.4_200.0,0.4_300.0,0.4_400.0,0.4_500.0,0.4_600.0,0.4_700.0,0.4_800.0,0.4_900.0,0.4_1000.0,0.5_100.0,0.5_200.0,0.5_300.0,0.5_400.0,0.5_500.0,0.5_600.0,0.5_700.0,0.5_800.0,0.5_900.0,0.5_1000.0,0.6_100.0,0.6_200.0,0.6_300.0,0.6_400.0,0.6_500.0,0.6_600.0,0.6_700.0,0.6_800.0,0.6_900.0,0.6_1000.0,0.7_100.0,0.7_200.0,0.7_300.0,0.7_400.0,0.7_500.0,0.7_600.0,0.7_700.0,0.7_800.0,0.7_900.0,0.7_1000.0,0.8_100.0,0.8_200.0,0.8_300.0,0.8_400.0,0.8_500.0,0.8_600.0,0.8_700.0,0.8_800.0,0.8_900.0,0.8_1000.0,0.9_100.0,0.9_200.0,0.9_300.0,0.9_400.0,0.9_500.0,0.9_600.0,0.9_700.0,0.9_800.0,0.9_900.0,0.9_1000.0,1.0_100.0,1.0_200.0,1.0_300.0,1.0_400.0,1.0_500.0,1.0_600.0,1.0_700.0,1.0_800.0,1.0_900.0,1.0_1000.0,load
129.50361299619505,129.54089719819052,129.48431848773131,129.45776184635548,129.54713486077767,129.47584055441075,129.50213639635803,129.5181826347985,129.51978362396423,129.5006367612613,131.5749075896979,131.55457648532936,131.5612291770038,131.55150606204438,131.5684203064021,131.59374462550508,131.50175011664726,131.47412597893867,131.41788116600463,131.44643645310117,133.47223951462308,133.49033910109344,133.50828933936626,133.4742051519542,133.45945874057443,133.42069234243203,133.44892857588394,133.4301026482315,133.4506477794678,133.45815424848666,135.54341615602752,132.47080838912413,132.4558768816372,132.36231634172583,132.16731640753125,130.91439986925482,130.9530489386121,130.618785885709,130.30226671435298,130.3095331312974,130.558567059928,130.35429752521216,130.2442174501582,129.83313100728316,129.56380970616533,129.51186570541674,129.50216481243373,129.4723912199169,129.51765084604654,129.48196325009383,129.48017486729836,129.51986258328992,129.46888912240186,129.52768428237036,129.54482240676626,129.50399556727817,129.48250002570953,129.51633025758926,129.5011538423125,129.4923636763442,129.4897121964451,129.51294695369884,129.46995195170325,129.5611075997947,129.5234257946324,129.48822002428344,129.54768035765417,129.52420309111398,129.47253986331174,129.51981085699381,129.52571956611797,129.53961010324156,129.4810385764428,129.4816719332747,129.5232856837655,129.54598336218848,129.47578844172054,129.50225570496795,129.48522194875963,129.48501081785219,129.45525550077951,129.55283552734898,129.49401493405384,129.50658711734135,129.54659685725704,129.5272339539955,129.49162396320472,129.4966751937676,129.49602740312181,129.47455341009498,129.49654992609018,129.52773366583395,129.47694855050585,129.50447860787497,129.50877819386588,129.5357561109213,129.5338940713258,129.5350568679651,129.5380219735126,129.50908514007142,1
109.87063986072718,109.9140773069461,109.89575436318842,109.9662277488204,109.8719110995525,109.91166089629965,109.9207991304076,109.8530584766365,109.93169078888327,109.86492299863723,110.12599306889639,110.10597001995326,110.09026284653382,110.04660048856378,110.15448461156866,110.16819638203079,110.08363217545497,110.07051208671996,110.07927899546588,110.09365642083918,110.4504396337845,110.46465872989984,110.44824093087014,110.46334600190723,110.43707846175855,110.41330387468645,110.42289398679779,110.42074257936156,110.42077759845726,110.44112853886767,110.81086526785424,110.21100098870498,110.2473136766932,110.20824507568618,110.18600556657599,110.07506506041003,110.08866855920988,110.09800040326556,110.01220560118037,110.06191689921374,110.00745766391204,110.01164841523465,109.99046040385868,109.9980001136541,109.91410410979921,109.92847544799243,109.90117220727457,109.8655579766764,109.87051852398577,109.84634320775902,109.89077251724636,109.91243559888218,109.89334719165751,109.8955295215479,109.92340788280855,109.90747228761316,109.89996988402584,109.91618770119396,109.91703394963342,109.91520609132375,109.9139013972362,109.9054707090048,109.92264944743803,109.88388279163296,109.89261581849144,109.9178093432819,109.95901214335656,109.8962743154537,109.91776171542134,109.88478552837739,109.8874448534036,109.89951340019547,109.88752933578539,109.9191264846849,109.92328457659033,109.95007221989349,109.87096889623189,109.93944453403395,109.88731453366363,109.92921407806337,109.90159004179485,109.88310586370724,109.91269143080912,109.92844205116879,109.86006579022198,109.88049206573916,109.90542804867437,109.91087989616953,109.93157479494565,109.93022866958985,109.8740991261389,109.90568341616091,109.90673639134195,109.90696170373137,109.87861025778189,109.87715670171812,109.90171670572641,109.9018212010819,109.8880316186787,109.85796220276953,2
128.19779890157037,128.2151259427476,128.18434596606332,128.2092005749893,128.20693417909155,128.22078556980227,128.19831136435724,128.20641955506989,128.2299200776655,128.17311993691783,128.340124015449,128.361592140378,128.35138545209674,128.34924863603075,128.36035581307368,128.39365015127007,128.35321123816092,128.38415712831122,128.33967561260437,128.38355263125408,128.35961784771172,128.37354476686062,128.36103093157584,128.3798792652191,128.345438121515,128.3788185760333,128.4364299439684,128.37182868671653,128.38798430073845,128.3374477188436,128.4296774058959,128.30000456636182,128.32198810264993,128.32407501154339,128.34941697480335,128.24366308364867,128.29156772943924,128.26654698126885,128.24587392595245,128.23455770056233,128.2487330918058,128.20481178166582,128.23162931638285,128.21901073768444,128.21539855517392,128.20263229830698,128.20782845923495,128.2341964279068,128.1994488890135,128.23013823172238,128.19617328803176,128.21987339874676,128.222124451,128.15965766431177,128.23057918786188,128.186721498064,128.2128883224099,128.20893759873923,128.2314143819062,128.14207232829963,128.21476343315166,128.20438600782163,128.21034152947433,128.22989269916962,128.18957100729108,128.23300004973527,128.20038111960275,128.20814718229977,128.1461419310107,128.17916155914077,128.1993779571578,128.22875682879095,128.18842507652843,128.18037261362002,128.17383513861748,128.2173236280493,128.1879832005976,128.20152060643127,128.22313747685686,128.21794141596695,128.23084266550146,128.21618968971984,128.1824044220056,128.23495298318528,128.18873154046858,128.2511836042712,128.1946161795342,128.18752417322895,128.20597976026374,128.2124402389407,128.2206121061682,128.20837227703245,128.18988214664364,128.2247919694883,128.16021066702854,128.17338123521884,128.21354312795398,128.20726908498185,128.15543063217612,128.20497088878057,3
