ones,euclidean,minkowski1,minkowski3,cityblock,cosine,chebyshev,mahalanobis,geodistance,date
8845.012161396002,8796.111906384662,8796.145575461696,8841.821850784163,8786.646880218292,8785.112957291904,8792.110156292594,8789.574299446405,8791.554985642693,2020-03-11
48358.923415594865,48421.533891270105,48443.90506571883,48385.968103462845,48381.40846907867,48359.42979485035,48303.87067378991,48458.91913089376,48393.9682680336,2020-03-12
30572.479848845636,30670.53570852416,30590.46650167804,30604.96246379799,30531.257668086822,30658.1088470589,30612.53262944768,30557.9819986384,30581.738094542197,2020-03-13
42307.27233119317,42367.37632703463,42338.34893024819,42339.08588401479,42310.76574549729,42360.3486355686,42313.91051099555,42269.6474629622,42268.90906588529,2020-03-14
32892.97178810379,32857.32641219401,32835.4665623266,32887.25944107006,32868.77891080506,32862.43051788405,32855.86857140548,32892.865903667356,32873.79912826371,2020-03-15
8534.429953469906,8605.044152801287,8585.775043689186,8568.496384259803,8582.85764850181,8571.317096840015,8591.713098251867,8575.464348036183,8573.620726169078,2020-03-16
25766.21106125764,25774.87898858997,25751.927247899122,25681.128065063065,25745.548545552978,25754.936493785248,25747.699255654043,25766.135984314147,25745.468091262337,2020-03-17
12789.653972749778,12823.402311614254,12790.828059440884,12717.850587344818,12781.031901749388,12729.940959543072,12737.861475020125,12823.105298301643,12774.628917698556,2020-03-18
16751.038263057173,16734.319234478342,16688.782557907856,16767.27228455504,16746.77280401045,16656.88505641705,16688.897970718943,16742.276251612853,16742.887410278225,2020-03-19
34036.71469689771,34029.695041705774,33977.0156086658,33968.97402636616,33931.230291893386,34011.31935178083,33980.7010888731,34012.44408987353,33993.62287058759,2020-03-20
31665.71441477094,31683.63552984378,31679.377117524065,31634.886798908796,31698.559402352515,31717.247874494078,31691.8852598909,31639.218333369347,31704.546697278998,2020-03-21
27597.40027119909,27619.30067302856,27673.431971504477,27567.790663679196,27577.68960555095,27525.95307313687,27600.08127235458,27609.87777367629,27622.95298341981,2020-03-22
30002.876015162263,30127.561139276757,29967.594219432172,30040.980710569886,29994.061448749962,29981.848080598553,29979.622770583697,29987.440054785555,30128.485649913197,2020-03-23
19501.458113365014,19500.645276306786,19553.424903112165,19468.535895304336,19527.24364125472,19524.22062282603,19522.402532273114,19510.975168444715,19582.07840069786,2020-03-24
11972.678041894731,11915.165813499621,11921.568060851607,11934.772100976992,11905.487180180362,11976.191154932932,11915.81853532091,11945.451331395685,11904.398049527805,2020-03-25
12474.363531918469,12477.991705908844,12486.483185539133,12453.95118742679,12531.580465914258,12494.092627980437,12527.230373021212,12464.638206867017,12491.540000919706,2020-03-26
17611.132764188078,17649.523124747717,17627.90989075838,17651.573104098217,17667.603302070784,17676.556792694046,17597.06420051505,17615.29685450324,17620.818329008474,2020-03-27
33295.11592571247,33413.443937805765,33384.6063224659,33258.34627575726,33398.46958834722,33283.85009846339,33319.3570883985,33351.947099072575,33331.03907144145,2020-03-28
14152.057714123182,14120.099653309097,14101.694585493306,14134.79749515992,14168.472681035284,14124.016345221016,14175.48832108788,14065.000481786756,14173.995563433544,2020-03-29
40771.56851704016,40808.4130091755,40799.4513063672,40823.35365235631,40745.38345294963,40857.72322977894,40848.794645291484,40838.76793009723,40788.75361837833,2020-03-30
28058.86652302811,28081.102277177386,28061.282184091146,28025.049374935887,28092.21476064168,28079.856810306297,28020.076636705468,28060.313011070735,28041.403177556607,2020-03-31
64846.25936986563,64906.57517658517,64960.705416408695,64842.51263290329,64902.26237744466,64754.5553731497,64928.273415374664,64871.034534343555,64913.76594732888,2020-04-01
31052.660329684917,31210.46549517239,31135.15706920381,31159.564137765585,31124.3333271232,31089.733615575704,31211.40327862905,31041.410514345338,31100.029611602513,2020-04-02
36556.49734158071,36598.737683114035,36585.1392695825,36654.422774227736,36495.88373543776,36545.36883426589,36609.78144465024,36583.452582617785,36521.53302689294,2020-04-03
27223.658711749456,27216.470572027167,27254.728362288446,27246.17128529747,27208.35787053252,27233.190417272817,27307.812605424726,27277.055267873373,27229.673424379027,2020-04-04
10729.963562980776,10657.832684096269,10724.123616844603,10685.175433323093,10672.872785286296,10714.66334176499,10648.087648027276,10698.599648366313,10718.353536809153,2020-04-05
20761.289822428946,20780.71697227596,20749.355337665886,20838.23437902927,20750.42471757395,20802.216650300023,20794.009622037494,20768.961968668616,20749.80201922678,2020-04-06
35109.54785273612,35151.02967776106,35118.232817506316,35145.584370611505,35128.34169010999,35161.647580517005,35138.195444321944,35123.4142089709,35106.18328226047,2020-04-07
48608.69426566606,48485.750958468256,48535.18086349993,48463.44535025252,48447.51400088717,48551.24975998166,48478.65718319678,48511.471552144176,48515.46935667592,2020-04-08
10554.26146429623,10504.239182197825,10521.609209374825,10527.767523709113,10540.99887533268,10550.139929232462,10551.571954356576,10546.918526587406,10563.86133788788,2020-04-09
11204.667426166943,11215.346754613096,11213.69275424539,11200.246612415503,11223.467307855766,11183.508360745142,11195.484428846952,11186.192049406241,11208.129946477131,2020-04-10
10234.054716834115,10225.137229797614,10278.639621014814,10271.228528988484,10168.47877070779,10269.3054162109,10218.086259688122,10283.136505314043,10188.929352850782,2020-04-11
19342.559349927436,19392.043705283075,19293.83939517976,19344.94643714528,19321.39515940529,19339.43973590963,19288.96486712978,19292.94513311636,19346.700027011993,2020-04-12
29250.46020851003,29208.559303209746,29227.617148310826,29251.949576591578,29261.733662667415,29211.179916610894,29239.193488839832,29310.800206225074,29258.177235341685,2020-04-13
22357.499180484727,22365.163000418594,22343.348617585776,22441.155100932814,22386.179005413338,22313.69293613077,22338.554133900416,22378.756319140866,22312.625107326305,2020-04-14
6886.18196533167,6849.106125986481,6880.370732666173,6889.398690213694,6896.250377797262,6881.650177531746,6889.917068980393,6863.123080446058,6876.985291204839,2020-04-15
6512.391479069279,6524.320930023206,6490.259651006557,6541.813448139327,6514.164907432488,6514.252038292876,6520.848964338928,6490.909308446126,6478.588225820933,2020-04-16
47011.74737485107,47001.36395517702,46955.04580566637,47059.9520555148,47034.59239119881,47048.60678335116,46983.04464521214,46979.35186202043,47038.75951577833,2020-04-17
19248.945992408986,19279.308579946457,19241.91914365756,19214.346256022505,19257.760707333153,19224.585100288125,19229.4460067941,19244.585685668408,19275.38340955892,2020-04-18
21460.61895993652,21495.095912475957,21469.30286635714,21484.79632711493,21467.6673444137,21438.68427661658,21382.792153248243,21475.460968253738,21532.971925438822,2020-04-19
14737.992714700189,14718.329388501603,14817.66515066837,14724.65907133557,14738.542678438263,14782.756293035118,14742.578566556806,14732.597289350942,14751.599698793627,2020-04-20
7687.689599122403,7681.011156656239,7714.340490036614,7702.42916608722,7675.897042248135,7636.64785205896,7695.881915560348,7691.8758762169,7655.4313178998145,2020-04-21
7029.886861544682,7027.61205706095,7032.186783113359,7003.560394187399,7015.52210043779,7037.679496591084,7006.629370649252,7028.0447955962645,7023.447243362863,2020-04-22
6987.901949887598,7018.587698198449,7009.118852771812,7001.106896447437,7064.806938282622,6961.5376641794255,7004.266550794748,7022.517774182991,6993.174510821343,2020-04-23
20667.612658485858,20746.37402045214,20732.635271107138,20717.14495794762,20749.076035982103,20709.72466839747,20688.78026608415,20700.77020879602,20763.634993626893,2020-04-24
13586.75834675332,13574.72378612177,13556.280641868847,13587.5422700752,13564.676666176676,13590.109979031058,13532.818466020119,13634.39370047209,13590.519028561868,2020-04-25
24288.24774888556,24265.045217751554,24253.761979536677,24244.80899990537,24218.566076808922,24227.874067093635,24314.737619693577,24278.82449612746,24276.551606195808,2020-04-26
8091.866554783666,8089.184398495148,8056.302691892038,8075.307920680939,8085.620920796597,8070.5526132698715,8053.673306045477,8059.584485678652,8066.12318421253,2020-04-27
12624.188812491284,12597.733768840046,12609.002353180766,12601.365117656655,12590.460314028098,12619.785642899824,12592.853899835112,12564.453048431184,12638.188747964416,2020-04-28
21054.3029503723,21015.204569731777,21030.76069769231,21050.946262605274,21001.5932529344,21066.13479460437,20993.78563145258,21050.378983214527,21076.24923902549,2020-04-29
26353.729567506733,26392.21175838718,26344.270392490707,26386.316877172874,26341.7697535945,26439.669394564,26372.738643134504,26383.45766573578,26401.25205292917,2020-04-30
20497.8365349347,20514.957099858962,20541.080378518327,20568.324673990654,20423.412162576333,20505.397514050193,20498.371798486703,20517.380407155735,20475.13801029363,2020-05-01
14989.244633143097,15016.601514273756,15003.883835530878,14986.827912442453,15075.102117605606,14945.861788284887,14937.413280725688,14902.509178464805,14983.881794572253,2020-05-02
9395.243639009484,9362.875212310046,9400.118048039967,9381.44851801386,9438.109244814737,9371.728681725499,9383.926095640481,9396.132769569334,9385.87972240728,2020-05-03
14274.611804158634,14303.528975826262,14239.433676999788,14348.741877034487,14240.437500754006,14262.464517521765,14244.497686229342,14285.281694498006,14334.192395588321,2020-05-04
22354.290453908536,22315.499075082385,22386.902547018635,22346.51943524281,22284.886774080478,22237.472802220236,22428.740356349612,22425.033163146574,22356.515428993738,2020-05-05
26006.470381291434,25960.40982026258,26013.85295879374,25999.13315030901,25938.17583316783,25994.82091785138,25925.66204824624,26008.643025948655,25972.893827842036,2020-05-06
12925.03767188292,12925.530243320185,12854.874565204454,12955.488189464286,12916.81938817222,12960.73291870004,12950.997341442471,12943.804244284354,12946.466321424929,2020-05-07
13746.607160373858,13762.440957216037,13779.674508580178,13813.065792339034,13761.84376623136,13745.3192376497,13780.994671120938,13763.573018631854,13751.698638310347,2020-05-08
14376.40241983702,14404.559937820452,14429.842768059907,14324.536023303332,14367.098194315264,14372.53973830739,14434.667376108977,14405.895097732344,14388.991205550969,2020-05-09
14499.436124054047,14447.627087781259,14521.66533202732,14519.073264729795,14530.201364021486,14442.49221022186,14475.82821247613,14580.027008336521,14569.895324768104,2020-05-10
18554.70870220338,18589.74508465928,18547.439255752615,18534.789185916048,18575.583647646574,18548.714549582666,18561.02017255972,18582.547437341862,18631.485874594386,2020-05-11
22211.54903622225,22199.43536132092,22298.751804412866,22206.75214063981,22188.412398194105,22294.19360708699,22229.235208349004,22183.177039666018,22164.84596651339,2020-05-12
8333.313596239317,8251.052500711818,8314.581192891043,8282.944795105186,8310.352265795891,8287.531806128978,8313.712990515105,8341.094142246886,8269.43086511401,2020-05-13
12768.473817709151,12765.63674599824,12736.442732453366,12806.21745430098,12763.368722625719,12818.058543254314,12771.016809997818,12746.861140326828,12757.145358982405,2020-05-14
15878.324150774211,15915.0441941834,15960.742740286898,15908.500600631145,15933.109471046604,15926.333224546439,15986.835279605226,15998.051438169468,15940.372851903037,2020-05-15
12650.343188020848,12530.803709877344,12549.92839057739,12597.47403943954,12518.50632324123,12634.808674207332,12596.24065028352,12538.254905837453,12616.471912446812,2020-05-16
11282.161158792927,11300.041400311009,11286.947370851305,11321.624635726117,11275.601181765102,11339.030075511586,11234.117292235105,11287.407299772622,11260.703598010603,2020-05-17
19774.953923528938,19771.5902853251,19742.9301421557,19767.073334194713,19721.15764530789,19799.36934912916,19745.55616087483,19737.015470720766,19715.802954543957,2020-05-18
19410.0570622936,19375.858228253514,19431.591969489167,19417.8681250085,19440.384556119516,19372.945403375692,19411.525501769323,19435.252335424728,19457.263299390466,2020-05-19
18247.649777778657,18202.105558937867,18207.884077358172,18225.369073853573,18218.73336275787,18260.098239421026,18297.611501718155,18282.212499034784,18230.288697525713,2020-05-20
20175.90509047472,20314.40830090571,20135.891633593874,20220.112470535645,20209.926253591326,20196.058788203114,20203.99797519306,20169.04905535345,20242.137924418377,2020-05-21
6501.925893144548,6450.448835401921,6491.630946950296,6488.377707392662,6487.645028789601,6495.489102798516,6482.125573204789,6441.140226842294,6488.074789152057,2020-05-22
10885.834200563697,10866.389705754631,10875.554322332042,10857.39336234334,10848.514299001046,10898.917614872551,10831.900189413242,10903.816300468712,10857.43076374731,2020-05-23
35512.72710290829,35569.069877525864,35483.213908116464,35440.81045616318,35513.21686963237,35483.3037917238,35545.755426976095,35529.55491118993,35497.64593417585,2020-05-24
32147.42185766382,32206.553908854396,32232.03054764402,32038.2026175096,32130.850779265693,32177.74872101816,32133.476000866103,32192.132846392804,32168.92434694719,2020-05-25
4618.802025439397,4644.809313426945,4635.355532390245,4606.11056542154,4614.244190252937,4644.948651133031,4606.732228247037,4616.679421808035,4650.498513700965,2020-05-26
4565.444244495581,4572.600673721213,4558.764967410541,4600.722373969581,4581.5165379543805,4545.030966046468,4620.1313271874615,4574.864798342709,4594.9105174155475,2020-05-27
4531.291002084791,4569.230456237526,4553.359637394607,4534.178450170234,4530.189076077805,4513.79788815775,4519.183572390691,4545.292566768342,4519.73926800047,2020-05-28
15687.62463829754,15644.793451911957,15739.301458575177,15717.225188769089,15709.448155818707,15763.67939587965,15713.421354290378,15731.30375451603,15706.423394692667,2020-05-29
11911.80254432528,11909.764955234135,11942.487230160385,11907.185300368585,11921.999131409755,11887.364485146822,11941.417910467175,11921.030457363038,11937.429706932004,2020-05-30
5664.032696547314,5687.577283153757,5621.849182424087,5648.463236608904,5684.186961453814,5683.067326838903,5679.259351549751,5605.767701238803,5641.705262567468,2020-05-31
5826.745414578006,5864.263042065729,5805.298351290637,5814.698033860234,5842.470007597693,5865.981381220918,5809.1578697598325,5785.59031810316,5788.815560825098,2020-06-01
4928.45183346367,4973.534206323074,4961.634797514477,4973.891232774232,4962.0690715303235,4912.631855731549,4924.725764525073,4910.728115887904,4936.839581277736,2020-06-02
4648.733207167562,4634.688315154418,4634.283386374632,4615.772792926096,4612.111170710134,4619.552877931741,4611.473806513993,4596.649472388556,4604.926954772515,2020-06-03
4633.954982666003,4613.222533599022,4614.064188177911,4585.855209621044,4649.105242504126,4652.930110977598,4616.7542943552535,4603.210227783683,4635.230972575814,2020-06-04
5536.835420641773,5595.932822095887,5616.1540665714365,5600.509852702917,5573.108023547301,5578.725273961716,5563.363507579494,5555.5294994118,5530.701750836457,2020-06-05
4109.886197845169,4100.388584561233,4110.919142476341,4063.715938741743,4122.320857031516,4099.821109312233,4071.6217076498697,4138.30196404934,4066.2468610045103,2020-06-06
4329.503737643444,4365.380681517598,4336.8719502409485,4323.51371450267,4371.130071273948,4375.238820433634,4337.983638007651,4340.542032154923,4381.869490340824,2020-06-07
13709.385855097495,13778.025959909848,13813.440690134366,13794.917174880844,13787.287102944185,13842.113111606612,13826.024012654636,13859.762987419901,13739.422065038509,2020-06-08
26328.487000277073,26355.017665370768,26309.705404402226,26371.522389715796,26333.114094895176,26316.43966774962,26358.61636696757,26353.908704205543,26434.398988879602,2020-06-09
37802.57785471152,37822.457777295705,37741.74450433918,37700.331011701295,37795.33426051088,37816.094079485054,37728.175637292596,37774.79654218051,37755.80150211331,2020-06-10
18726.609123773047,18643.89802733836,18721.6535672256,18681.197387760265,18662.701542825773,18709.864594258863,18667.684833226587,18698.391513625473,18729.74776755687,2020-06-11
18437.024487537972,18423.678449024705,18408.155059159166,18304.851946617466,18463.334457662528,18391.314958547875,18434.795204404567,18456.666804522865,18465.39409316798,2020-06-12
10089.385774894738,10179.016944044964,10152.110181675469,10159.726813780404,10170.685029248334,10134.342387477931,10150.107845596965,10144.788023581723,10157.80096387654,2020-06-13
14993.010437966715,15005.407523174474,14973.196132365267,15030.517057113875,15019.476817795892,15007.456496613082,14968.148243655798,14994.118653743515,15002.454499232157,2020-06-14
9374.280607432562,9362.57775131533,9326.051172503921,9309.970772442755,9335.189119379635,9290.540507679189,9389.09298410203,9297.663587108658,9359.372886983032,2020-06-15
13893.729886925194,13912.173036340313,13858.49003704213,13868.455555771772,13879.822672231092,13914.790438938022,13909.431373918933,13863.104558748722,13914.343845362311,2020-06-16
4045.962879619511,4042.5096904913,3986.4118669386257,4021.1338567025464,4007.973197356591,4000.4902260243703,4065.406809355893,4028.5950179852684,4023.0569592094494,2020-06-17
4103.998086880476,4093.7880528066084,4142.0099695492445,4102.003285832683,4112.512195685582,4108.423967929964,4140.257810584378,4108.912557004432,4157.230106765895,2020-06-18
4087.6190028275064,4099.8687135374885,4146.128623853577,4080.3205866120143,4139.939216921849,4126.969961904052,4138.479604090922,4116.638957928525,4147.262255096145,2020-06-19
5010.4951454779175,4986.6443447785505,5010.3013677696335,4988.407553333578,5004.8464732646735,5008.953915303996,4953.235028673624,4966.377156752355,5023.85218570025,2020-06-20
8444.108890923711,8494.813632152569,8470.713252776883,8504.554325607949,8494.602644063578,8503.144529707375,8521.931193858438,8490.503694357845,8443.936663099837,2020-06-21
8197.234970039253,8172.021678115044,8198.806307883413,8193.984905877182,8196.55099346928,8227.45008210692,8144.917946285896,8227.305564899018,8177.819121725805,2020-06-22
5977.875241421716,5966.379864020038,5906.736472736152,5946.660531687725,5951.7006854537685,5989.5905185444435,5956.54228900565,5925.68584841829,5959.425371086291,2020-06-23
